#### RESULT packet 0 ####
Nb of sites,1
Nb of tests,65
Nb of allocated runs,1
Nb of valid runs,1

#### SITE,5
Software binning,6 
PAT binning,6 
Tests executed,16 

Test#,TestName,Nb. results,Results
607,VO18_4A,0,n/a 
609,VFB18_4A,0,n/a 
610,TM_CHECK,0,n/a 
611,VO36_4A,0,n/a 
613,VFB36_4A,0,n/a 
614,TM_CHECK,0,n/a 
615,VO14_4A,0,n/a 
617,VFB14_4A,0,n/a 
618,Load_Reg,0,n/a 
619,VO_Char,0,n/a 
620,TM_CHECK,0,n/a 
621,V_DO_TM,0,n/a 
622,I_DO_TM,0,n/a 
623,V_DO_RM,0,n/a 
624,I_DO_RM,0,n/a 
625,RATIO,0,n/a 
713,POK_LowV,0,n/a 
714,POK_del,0,n/a 

#########################################

#### RESULT packet 22 ####
Nb of sites,1
Nb of tests,65
Nb of allocated runs,1
Nb of valid runs,1

#### SITE,5
Software binning,1 
PAT binning,1 
Tests executed,65 

Test#,TestName,Nb. results,Results
301,PIN1 IN1,1,-4.6294701099e-001
302,PIN8 OUT2,1,-4.6376800537e-001
303,PIN9 OUT3,1,-4.8598998785e-001
304,PIN10 OUT4,1,-4.8851498961e-001
305,PIN11 OUT5,1,-4.8902800679e-001
306,PIN6 IN6,1,-3.7635800242e-001
307,PIN7 OUT1,1,-4.7457700968e-001
308,PIN3 IN3,1,-4.6830698848e-001
309,PIN4 IN4,1,-4.6827700734e-001
310,PIN5 IN5,1,-4.6804898977e-001
311,PIN2 IN2,1,-4.6802800894e-001
312,PIN26 POK,1,-6.2111002207e-001
313,PIN30 EN,1,-4.9053600430e-001
314,PIN27 FB,1,-4.8906999826e-001
315,PIN29 OTP,1,-4.8919901252e-001
316,EXPOSED_PAD,1,5.0592899323e-002
401,Vfb_pre,1,4.9339398742e-001
402,Vout_pre,1,1.4802299738e+000
403,Vfb_err,1,-1.3388699852e-002
406,Vfb Err Post Expected,1,6.1131402617e-004
407,Vref_post,1,3.5232599475e-004
409,Vfb_post,1,5.0054299831e-001
410,Ibias_pre,1,6.1180099920e-007
411,Ibias_err,1,-6.3451898098e-001
412,IbiasPost,1,1.0077500292e-006
414,IbiasErr2,1,7.6911300421e-003
415,Ilim8_pre,1,1.0693099976e+001
416,Ilim_err,1,3.3807501197e-001
417,Ilim8Post,1,7.3225097656e+000
418,Ilim_err2,1,3.4543901682e-002
420,Ilim8_sc,1,2.1474499702e+000
421,IlimSCerr,1,-4.9799799919e-002
502,Ishdn,1,-7.9172997403e-007
503,Icc1425,1,6.0923799174e-004
504,Icc18,1,6.1143102357e-004
505,Icc36,1,6.1314000050e-004
506,Ien_high,1,-1.3705799828e-009
507,Idrop_out,1,9.3121500686e-004
508,Ien_low,1,-1.1776399855e-009
509,Ifb,1,-7.3342398821e-009
511,Ipok/r,1,1.2093199706e-012
601,VO14_2mA,1,1.2273700237e+000
602,VFB14_2mA,1,5.0056397915e-001
603,VO36_2mA,1,1.2276400328e+000
604,VFB36_2mA,1,5.0067502260e-001
605,Line_Reg,1,1.0160500096e-004
606,TM_CHECK,1,1.0191299680e-006
607,VO18_4A,1,1.5041500330e+000
609,VFB18_4A,1,5.0061601400e-001
610,TM_CHECK,1,1.0253900200e-006
611,VO36_4A,1,3.4031798840e+000
613,VFB36_4A,1,5.0065302849e-001
614,TM_CHECK,1,1.0047499472e-006
615,VO14_4A,1,1.2279700041e+000
617,VFB14_4A,1,5.0063699484e-001
618,Load_Reg,1,-1.4872199972e-004
619,VO_Char,1,5.0066298246e-001
620,TM_CHECK,1,1.0184099892e-006
621,V_DO_TM,1,5.8258000761e-002
622,I_DO_TM,1,5.0070500374e-001
623,V_DO_RM,1,1.6934400424e-002
624,I_DO_RM,1,1.0007400513e+000
625,RATIO,1,3.4402101040e+000
713,POK_LowV,1,3.2574399374e-003
714,POK_del,1,7.0047302870e-005

#########################################

#### RESULT packet 23 ####
Nb of sites,1
Nb of tests,65
Nb of allocated runs,1
Nb of valid runs,1

#### SITE,5
Software binning,1 
PAT binning,1 
Tests executed,65 

Test#,TestName,Nb. results,Results
301,PIN1 IN1,1,-4.6257299185e-001
302,PIN8 OUT2,1,-4.6539199352e-001
303,PIN9 OUT3,1,-4.8673999310e-001
304,PIN10 OUT4,1,-4.8938998580e-001
305,PIN11 OUT5,1,-4.8977801204e-001
306,PIN6 IN6,1,-3.7305998802e-001
307,PIN7 OUT1,1,-4.7007900476e-001
308,PIN3 IN3,1,-4.6893200278e-001
309,PIN4 IN4,1,-4.6902701259e-001
310,PIN5 IN5,1,-4.6867400408e-001
311,PIN2 IN2,1,-4.6940299869e-001
312,PIN26 POK,1,-6.2062299252e-001
313,PIN30 EN,1,-4.9278500676e-001
314,PIN27 FB,1,-4.9044400454e-001
315,PIN29 OTP,1,-4.9081000686e-001
316,EXPOSED_PAD,1,5.0530500710e-002
401,Vfb_pre,1,4.9652600288e-001
402,Vout_pre,1,1.4892699718e+000
403,Vfb_err,1,-6.9959000684e-003
406,Vfb Err Post Expected,1,-9.9590304308e-004
407,Vref_post,1,3.7315100781e-004
409,Vfb_post,1,4.9960398674e-001
410,Ibias_pre,1,6.4952700995e-007
411,Ibias_err,1,-5.3958100080e-001
412,IbiasPost,1,9.8449004327e-007
414,IbiasErr2,1,-1.5753900632e-002
415,Ilim8_pre,1,9.9078598022e+000
416,Ilim_err,1,2.8561699390e-001
417,Ilim8Post,1,7.1323599815e+000
418,Ilim_err2,1,7.6797101647e-003
420,Ilim8_sc,1,2.2236399651e+000
421,IlimSCerr,1,-1.6089100391e-002
502,Ishdn,1,4.2138501044e-007
503,Icc1425,1,5.9530197177e-004
504,Icc18,1,5.9979700018e-004
505,Icc36,1,6.1152200215e-004
506,Ien_high,1,-1.4964199879e-009
507,Idrop_out,1,8.5096899420e-004
508,Ien_low,1,-7.9225798144e-010
509,Ifb,1,-3.8762100196e-009
511,Ipok/r,1,3.4093298931e-012
601,VO14_2mA,1,1.2253500223e+000
602,VFB14_2mA,1,4.9969199300e-001
603,VO36_2mA,1,1.2253199816e+000
604,VFB36_2mA,1,4.9970400333e-001
605,Line_Reg,1,-1.0160500096e-005
606,TM_CHECK,1,9.9532803688e-007
607,VO18_4A,1,1.5014699697e+000
609,VFB18_4A,1,4.9962300062e-001
610,TM_CHECK,1,1.0011699487e-006
611,VO36_4A,1,3.3966300488e+000
613,VFB36_4A,1,4.9960398674e-001
614,TM_CHECK,1,9.8155896922e-007
615,VO14_4A,1,1.2263000011e+000
617,VFB14_4A,1,4.9975898862e-001
618,Load_Reg,1,-2.3671699455e-004
619,VO_Char,1,4.9972599745e-001
620,TM_CHECK,1,9.9443798263e-007
621,V_DO_TM,1,5.9516400099e-002
622,I_DO_TM,1,5.0065201521e-001
623,V_DO_RM,1,1.7413400114e-002
624,I_DO_RM,1,1.0006500483e+000
625,RATIO,1,3.4178400040e+000
713,POK_LowV,1,3.3823898993e-003
714,POK_del,1,7.1829199442e-005

#########################################

#### RESULT packet 24 ####
Nb of sites,1
Nb of tests,65
Nb of allocated runs,1
Nb of valid runs,1

#### SITE,5
Software binning,1 
PAT binning,1 
Tests executed,65 

Test#,TestName,Nb. results,Results
301,PIN1 IN1,1,-4.5620098710e-001
302,PIN8 OUT2,1,-4.6514201164e-001
303,PIN9 OUT3,1,-4.8823899031e-001
304,PIN10 OUT4,1,-4.9064001441e-001
305,PIN11 OUT5,1,-4.9115198851e-001
306,PIN6 IN6,1,-3.6586400867e-001
307,PIN7 OUT1,1,-4.7182801366e-001
308,PIN3 IN3,1,-4.6168598533e-001
309,PIN4 IN4,1,-4.6153101325e-001
310,PIN5 IN5,1,-4.6142798662e-001
311,PIN2 IN2,1,-4.6128201485e-001
312,PIN26 POK,1,-6.1833602190e-001
313,PIN30 EN,1,-4.9428400397e-001
314,PIN27 FB,1,-4.9181801081e-001
315,PIN29 OTP,1,-4.9247199297e-001
316,EXPOSED_PAD,1,5.0468098372e-002
401,Vfb_pre,1,4.9731999636e-001
402,Vout_pre,1,1.4919999838e+000
403,Vfb_err,1,-5.3897700273e-003
406,Vfb Err Post Expected,1,6.1022798764e-004
407,Vref_post,1,3.1900499016e-004
409,Vfb_post,1,5.0040197372e-001
410,Ibias_pre,1,6.5541797767e-007
411,Ibias_err,1,-5.2574497461e-001
412,IbiasPost,1,9.9081501048e-007
414,IbiasErr2,1,-9.2700496316e-003
415,Ilim8_pre,1,1.0282099724e+001
416,Ilim_err,1,3.1161698699e-001
417,Ilim8Post,1,7.3481497765e+000
418,Ilim_err2,1,3.8166798651e-002
420,Ilim8_sc,1,2.1284599304e+000
421,IlimSCerr,1,-5.8203998953e-002
502,Ishdn,1,-4.5197701581e-008
503,Icc1425,1,5.6583498372e-004
504,Icc18,1,5.7300500339e-004
505,Icc36,1,5.8506202186e-004
506,Ien_high,1,-1.9997798972e-009
507,Idrop_out,1,7.9939700663e-004
508,Ien_low,1,-7.7652800856e-010
509,Ifb,1,-6.5168901386e-009
511,Ipok/r,1,4.5503498972e-013
601,VO14_2mA,1,1.2269699574e+000
602,VFB14_2mA,1,5.0043302774e-001
603,VO36_2mA,1,1.2272700071e+000
604,VFB36_2mA,1,5.0055402517e-001
605,Line_Reg,1,1.1176500266e-004
606,TM_CHECK,1,1.0018200101e-006
607,VO18_4A,1,1.5037499666e+000
609,VFB18_4A,1,5.0046002865e-001
610,TM_CHECK,1,1.0081399751e-006
611,VO36_4A,1,3.4021499157e+000
613,VFB36_4A,1,5.0049698353e-001
614,TM_CHECK,1,9.8742896171e-007
615,VO14_4A,1,1.2269699574e+000
617,VFB14_4A,1,5.0054502487e-001
618,Load_Reg,1,-7.3533601608e-007
619,VO_Char,1,5.0048601627e-001
620,TM_CHECK,1,1.0010300002e-006
621,V_DO_TM,1,5.6236501783e-002
622,I_DO_TM,1,5.0063800812e-001
623,V_DO_RM,1,1.6569100320e-002
624,I_DO_RM,1,1.0006699562e+000
625,RATIO,1,3.3940598965e+000
713,POK_LowV,1,3.2449399587e-003
714,POK_del,1,7.2643997555e-005

#########################################

#### RESULT packet 25 ####
Nb of sites,1
Nb of tests,65
Nb of allocated runs,1
Nb of valid runs,1

#### SITE,5
Software binning,1 
PAT binning,1 
Tests executed,65 

Test#,TestName,Nb. results,Results
301,PIN1 IN1,1,-4.5645099878e-001
302,PIN8 OUT2,1,-4.6239298582e-001
303,PIN9 OUT3,1,-4.8611500859e-001
304,PIN10 OUT4,1,-4.8888999224e-001
305,PIN11 OUT5,1,-4.8952800035e-001
306,PIN6 IN6,1,-3.7237200141e-001
307,PIN7 OUT1,1,-4.6957901120e-001
308,PIN3 IN3,1,-4.6168598533e-001
309,PIN4 IN4,1,-4.6178099513e-001
310,PIN5 IN5,1,-4.6167799830e-001
311,PIN2 IN2,1,-4.6165600419e-001
312,PIN26 POK,1,-6.1886101961e-001
313,PIN30 EN,1,-4.8916199803e-001
314,PIN27 FB,1,-4.8919498920e-001
315,PIN29 OTP,1,-4.8727500439e-001
316,EXPOSED_PAD,1,5.0592899323e-002
401,Vfb_pre,1,4.9587100744e-001
402,Vout_pre,1,1.4877400398e+000
403,Vfb_err,1,-8.3276899531e-003
406,Vfb Err Post Expected,1,-3.2768800156e-004
407,Vref_post,1,4.2937899707e-004
409,Vfb_post,1,4.9989199638e-001
410,Ibias_pre,1,6.1843502408e-007
411,Ibias_err,1,-6.1698400974e-001
412,IbiasPost,1,9.8036503005e-007
414,IbiasErr2,1,0.0000000000e+000
415,Ilim8_pre,1,1.1086199760e+001
416,Ilim_err,1,3.6155000329e-001
417,Ilim8Post,1,7.1317300797e+000
418,Ilim_err2,1,7.5895101763e-003
420,Ilim8_sc,1,1.9435299635e+000
421,IlimSCerr,1,-1.4003300667e-001
502,Ishdn,1,-1.4092099931e-008
503,Icc1425,1,6.4073700923e-004
504,Icc18,1,6.4632098656e-004
505,Icc36,1,6.5799400909e-004
506,Ien_high,1,-1.6222599930e-009
507,Idrop_out,1,8.9241599198e-004
508,Ien_low,1,-9.8888397471e-010
509,Ifb,1,-3.9390801732e-009
511,Ipok/r,1,2.5921799429e-012
601,VO14_2mA,1,1.2260500193e+000
602,VFB14_2mA,1,5.0001901388e-001
603,VO36_2mA,1,1.2261899710e+000
604,VFB36_2mA,1,4.9999600649e-001
605,Line_Reg,1,5.3147101426e-005
606,TM_CHECK,1,1.0395400523e-006
607,VO18_4A,1,1.5023900270e+000
609,VFB18_4A,1,4.9993300438e-001
610,TM_CHECK,1,1.0454200492e-006
611,VO36_4A,1,3.3989300728e+000
613,VFB36_4A,1,4.9995499849e-001
614,TM_CHECK,1,1.0254999552e-006
615,VO14_4A,1,1.2257800102e+000
617,VFB14_4A,1,5.0072300434e-001
618,Load_Reg,1,6.8294299126e-005
619,VO_Char,1,5.0016301870e-001
620,TM_CHECK,1,1.0383899962e-006
621,V_DO_TM,1,5.7778999209e-002
622,I_DO_TM,1,5.0067901611e-001
623,V_DO_RM,1,1.6934400424e-002
624,I_DO_RM,1,1.0006799698e+000
625,RATIO,1,3.4119200706e+000
713,POK_LowV,1,3.2699299045e-003
714,POK_del,1,6.8301997089e-005

#########################################

#### RESULT packet 26 ####
Nb of sites,1
Nb of tests,65
Nb of allocated runs,1
Nb of valid runs,1

#### SITE,5
Software binning,6 
PAT binning,6 
Tests executed,16 

Test#,TestName,Nb. results,Results
301,PIN1 IN1,1,-2.4518699944e-001
302,PIN8 OUT2,1,-4.8213699460e-001
303,PIN9 OUT3,1,-4.8024201393e-001
304,PIN10 OUT4,1,-4.8001900315e-001
305,PIN11 OUT5,1,-4.8015698791e-001
306,PIN6 IN6,1,-1.1170599610e-002
307,PIN7 OUT1,1,-1.1983600445e-002
308,PIN3 IN3,1,-4.7567799687e-001
309,PIN4 IN4,1,-4.7564798594e-001
310,PIN5 IN5,1,-4.7541999817e-001
311,PIN2 IN2,1,-4.7664898634e-001
312,PIN26 POK,1,-5.0715500116e-001
313,PIN30 EN,1,-4.9915501475e-001
314,PIN27 FB,1,-4.9893799424e-001
315,PIN29 OTP,1,-4.9739301205e-001
316,EXPOSED_PAD,1,5.0530500710e-002
401,Vfb_pre,0,n/a 
402,Vout_pre,0,n/a 
403,Vfb_err,0,n/a 
406,Vfb Err Post Expected,0,n/a 
407,Vref_post,0,n/a 
409,Vfb_post,0,n/a 
410,Ibias_pre,0,n/a 
411,Ibias_err,0,n/a 
412,IbiasPost,0,n/a 
414,IbiasErr2,0,n/a 
415,Ilim8_pre,0,n/a 
416,Ilim_err,0,n/a 
417,Ilim8Post,0,n/a 
418,Ilim_err2,0,n/a 
420,Ilim8_sc,0,n/a 
421,IlimSCerr,0,n/a 
502,Ishdn,0,n/a 
503,Icc1425,0,n/a 
504,Icc18,0,n/a 
505,Icc36,0,n/a 
506,Ien_high,0,n/a 
507,Idrop_out,0,n/a 
508,Ien_low,0,n/a 
509,Ifb,0,n/a 
511,Ipok/r,0,n/a 
601,VO14_2mA,0,n/a 
602,VFB14_2mA,0,n/a 
603,VO36_2mA,0,n/a 
604,VFB36_2mA,0,n/a 
605,Line_Reg,0,n/a 
606,TM_CHECK,0,n/a 
607,VO18_4A,0,n/a 
609,VFB18_4A,0,n/a 
610,TM_CHECK,0,n/a 
611,VO36_4A,0,n/a 
613,VFB36_4A,0,n/a 
614,TM_CHECK,0,n/a 
615,VO14_4A,0,n/a 
617,VFB14_4A,0,n/a 
618,Load_Reg,0,n/a 
619,VO_Char,0,n/a 
620,TM_CHECK,0,n/a 
621,V_DO_TM,0,n/a 
622,I_DO_TM,0,n/a 
623,V_DO_RM,0,n/a 
624,I_DO_RM,0,n/a 
625,RATIO,0,n/a 
713,POK_LowV,0,n/a 
714,POK_del,0,n/a 

#########################################

#### RESULT packet 27 ####
Nb of sites,1
Nb of tests,65
Nb of allocated runs,1
Nb of valid runs,1

#### SITE,5
Software binning,6 
PAT binning,6 
Tests executed,16 

Test#,TestName,Nb. results,Results
301,PIN1 IN1,1,-2.4268899858e-001
302,PIN8 OUT2,1,-4.7863799334e-001
303,PIN9 OUT3,1,-4.7736901045e-001
304,PIN10 OUT4,1,-4.7701999545e-001
305,PIN11 OUT5,1,-4.7728300095e-001
306,PIN6 IN6,1,-2.4756800849e-003
307,PIN7 OUT1,1,-1.8619799521e-003
308,PIN3 IN3,1,-4.7692799568e-001
309,PIN4 IN4,1,-4.7664800286e-001
310,PIN5 IN5,1,-4.7654399276e-001
311,PIN2 IN2,1,-4.7802400589e-001
312,PIN26 POK,1,-4.9297299981e-001
313,PIN30 EN,1,-4.9303498864e-001
314,PIN27 FB,1,-4.9244299531e-001
315,PIN29 OTP,1,-4.9159699678e-001
316,EXPOSED_PAD,1,5.0530500710e-002
401,Vfb_pre,0,n/a 
402,Vout_pre,0,n/a 
403,Vfb_err,0,n/a 
406,Vfb Err Post Expected,0,n/a 
407,Vref_post,0,n/a 
409,Vfb_post,0,n/a 
410,Ibias_pre,0,n/a 
411,Ibias_err,0,n/a 
412,IbiasPost,0,n/a 
414,IbiasErr2,0,n/a 
415,Ilim8_pre,0,n/a 
416,Ilim_err,0,n/a 
417,Ilim8Post,0,n/a 
418,Ilim_err2,0,n/a 
420,Ilim8_sc,0,n/a 
421,IlimSCerr,0,n/a 
502,Ishdn,0,n/a 
503,Icc1425,0,n/a 
504,Icc18,0,n/a 
505,Icc36,0,n/a 
506,Ien_high,0,n/a 
507,Idrop_out,0,n/a 
508,Ien_low,0,n/a 
509,Ifb,0,n/a 
511,Ipok/r,0,n/a 
601,VO14_2mA,0,n/a 
602,VFB14_2mA,0,n/a 
603,VO36_2mA,0,n/a 
604,VFB36_2mA,0,n/a 
605,Line_Reg,0,n/a 
606,TM_CHECK,0,n/a 
607,VO18_4A,0,n/a 
609,VFB18_4A,0,n/a 
610,TM_CHECK,0,n/a 
611,VO36_4A,0,n/a 
613,VFB36_4A,0,n/a 
614,TM_CHECK,0,n/a 
615,VO14_4A,0,n/a 
617,VFB14_4A,0,n/a 
618,Load_Reg,0,n/a 
619,VO_Char,0,n/a 
620,TM_CHECK,0,n/a 
621,V_DO_TM,0,n/a 
622,I_DO_TM,0,n/a 
623,V_DO_RM,0,n/a 
624,I_DO_RM,0,n/a 
625,RATIO,0,n/a 
713,POK_LowV,0,n/a 
714,POK_del,0,n/a 

#########################################

#### RESULT packet 28 ####
Nb of sites,1
Nb of tests,65
Nb of allocated runs,1
Nb of valid runs,1

#### SITE,5
Software binning,1 
PAT binning,1 
Tests executed,65 

Test#,TestName,Nb. results,Results
301,PIN1 IN1,1,-4.5682600141e-001
302,PIN8 OUT2,1,-4.6664199233e-001
303,PIN9 OUT3,1,-4.8836401105e-001
304,PIN10 OUT4,1,-4.9076399207e-001
305,PIN11 OUT5,1,-4.9152699113e-001
306,PIN6 IN6,1,-3.6922401190e-001
307,PIN7 OUT1,1,-4.7357699275e-001
308,PIN3 IN3,1,-4.6343499422e-001
309,PIN4 IN4,1,-4.6290498972e-001
310,PIN5 IN5,1,-4.6305200458e-001
311,PIN2 IN2,1,-4.6315601468e-001
312,PIN26 POK,1,-6.1957299709e-001
313,PIN30 EN,1,-4.9390900135e-001
314,PIN27 FB,1,-4.9294200540e-001
315,PIN29 OTP,1,-4.9189698696e-001
316,EXPOSED_PAD,1,5.0655301660e-002
401,Vfb_pre,1,4.9683600664e-001
402,Vout_pre,1,1.4907799959e+000
403,Vfb_err,1,-6.3692801632e-003
406,Vfb Err Post Expected,1,-3.6928101326e-004
407,Vref_post,1,4.4603899005e-004
409,Vfb_post,1,4.9996501207e-001
410,Ibias_pre,1,6.3149099105e-007
411,Ibias_err,1,-5.8355301619e-001
412,IbiasPost,1,9.8809005067e-007
414,IbiasErr2,1,-1.2053700164e-002
415,Ilim8_pre,1,1.0208100319e+001
416,Ilim_err,1,3.0662700534e-001
417,Ilim8Post,1,7.3585300446e+000
418,Ilim_err2,1,3.9632599801e-002
420,Ilim8_sc,1,2.1795299053e+000
421,IlimSCerr,1,-3.5604599863e-002
502,Ishdn,1,-1.1027899518e-006
503,Icc1425,1,5.7815300534e-004
504,Icc18,1,5.8571697446e-004
505,Icc36,1,5.9644697467e-004
506,Ien_high,1,-1.8110200006e-009
507,Idrop_out,1,7.9830602044e-004
508,Ien_low,1,-1.1540499667e-009
509,Ifb,1,-2.7444899686e-009
511,Ipok/r,1,1.5236100142e-012
601,VO14_2mA,1,1.2262099981e+000
602,VFB14_2mA,1,5.0005000830e-001
603,VO36_2mA,1,1.2261199951e+000
604,VFB36_2mA,1,5.0001299381e-001
605,Line_Reg,1,-3.4389300708e-005
606,TM_CHECK,1,1.0000800330e-006
607,VO18_4A,1,1.5024800301e+000
609,VFB18_4A,1,4.9997699261e-001
610,TM_CHECK,1,1.0055699704e-006
611,VO36_4A,1,3.3990499973e+000
613,VFB36_4A,1,4.9994400144e-001
614,TM_CHECK,1,9.8400994375e-007
615,VO14_4A,1,1.2262599468e+000
617,VFB14_4A,1,4.9999499321e-001
618,Load_Reg,1,-1.3450499864e-005
619,VO_Char,1,5.0020301342e-001
620,TM_CHECK,1,9.9850501556e-007
621,V_DO_TM,1,5.7032100856e-002
622,I_DO_TM,1,5.0061798096e-001
623,V_DO_RM,1,1.6812700778e-002
624,I_DO_RM,1,1.0006200075e+000
625,RATIO,1,3.3922100067e+000
713,POK_LowV,1,3.2699299045e-003
714,POK_del,1,7.1433896665e-005

#########################################

#### RESULT packet 29 ####
Nb of sites,1
Nb of tests,65
Nb of allocated runs,1
Nb of valid runs,1

#### SITE,5
Software binning,1 
PAT binning,1 
Tests executed,65 

Test#,TestName,Nb. results,Results
301,PIN1 IN1,1,-4.6382200718e-001
302,PIN8 OUT2,1,-4.6639201045e-001
303,PIN9 OUT3,1,-4.8898899555e-001
304,PIN10 OUT4,1,-4.9188899994e-001
305,PIN11 OUT5,1,-4.9215200543e-001
306,PIN6 IN6,1,-3.7318399549e-001
307,PIN7 OUT1,1,-4.7057801485e-001
308,PIN3 IN3,1,-4.6930700541e-001
309,PIN4 IN4,1,-4.6940198541e-001
310,PIN5 IN5,1,-4.6929898858e-001
311,PIN2 IN2,1,-4.6915298700e-001
312,PIN26 POK,1,-6.2027299404e-001
313,PIN30 EN,1,-4.9328398705e-001
314,PIN27 FB,1,-4.9256798625e-001
315,PIN29 OTP,1,-4.9294599891e-001
316,EXPOSED_PAD,1,5.0655301660e-002
401,Vfb_pre,1,4.9402201176e-001
402,Vout_pre,1,1.4820899963e+000
403,Vfb_err,1,-1.2101099826e-002
406,Vfb Err Post Expected,1,-1.0108500283e-004
407,Vref_post,1,3.3774800249e-004
409,Vfb_post,1,5.0015199184e-001
410,Ibias_pre,1,6.2581398197e-007
411,Ibias_err,1,-5.9791797400e-001
412,IbiasPost,1,9.8646205515e-007
414,IbiasErr2,1,-1.3723899610e-002
415,Ilim8_pre,1,1.0196700096e+001
416,Ilim_err,1,3.0585598946e-001
417,Ilim8Post,1,7.2911200523e+000
418,Ilim_err2,1,3.0109100044e-002
420,Ilim8_sc,1,2.2848799229e+000
421,IlimSCerr,1,1.1006699875e-002
502,Ishdn,1,-1.0094699974e-006
503,Icc1425,1,6.0039298842e-004
504,Icc18,1,6.1023799935e-004
505,Icc36,1,6.1380298575e-004
506,Ien_high,1,-1.7480999981e-009
507,Idrop_out,1,8.3507597446e-004
508,Ien_low,1,-1.1383199938e-009
509,Ifb,1,-7.8372304202e-009
511,Ipok/r,1,2.0893200364e-012
601,VO14_2mA,1,1.2264200449e+000
602,VFB14_2mA,1,5.0022298098e-001
603,VO36_2mA,1,1.2266999483e+000
604,VFB36_2mA,1,5.0027102232e-001
605,Line_Reg,1,1.0473099974e-004
606,TM_CHECK,1,9.9716999102e-007
607,VO18_4A,1,1.5030699968e+000
609,VFB18_4A,1,5.0022000074e-001
610,TM_CHECK,1,1.0031600368e-006
611,VO36_4A,1,3.4006400108e+000
613,VFB36_4A,1,5.0025498867e-001
614,TM_CHECK,1,9.8364296264e-007
615,VO14_4A,1,1.2266199589e+000
617,VFB14_4A,1,5.0022697449e-001
618,Load_Reg,1,-5.0339898735e-005
619,VO_Char,1,5.0029301643e-001
620,TM_CHECK,1,9.9640499229e-007
621,V_DO_TM,1,5.9695001692e-002
622,I_DO_TM,1,5.0064200163e-001
623,V_DO_RM,1,1.7583899200e-002
624,I_DO_RM,1,1.0006500483e+000
625,RATIO,1,3.3948600292e+000
713,POK_LowV,1,3.2199500129e-003
714,POK_del,1,7.1782400482e-005

#########################################

#### RESULT packet 30 ####
Nb of sites,1
Nb of tests,65
Nb of allocated runs,1
Nb of valid runs,1

#### SITE,5
Software binning,1 
PAT binning,1 
Tests executed,65 

Test#,TestName,Nb. results,Results
301,PIN1 IN1,1,-4.6094799042e-001
302,PIN8 OUT2,1,-4.6564200521e-001
303,PIN9 OUT3,1,-4.8486599326e-001
304,PIN10 OUT4,1,-4.8701599240e-001
305,PIN11 OUT5,1,-4.8752900958e-001
306,PIN6 IN6,1,-3.7469598651e-001
307,PIN7 OUT1,1,-4.7132799029e-001
308,PIN3 IN3,1,-4.6680799127e-001
309,PIN4 IN4,1,-4.6690300107e-001
310,PIN5 IN5,1,-4.6680000424e-001
311,PIN2 IN2,1,-4.6690401435e-001
312,PIN26 POK,1,-6.2026000023e-001
313,PIN30 EN,1,-4.8891198635e-001
314,PIN27 FB,1,-4.8844501376e-001
315,PIN29 OTP,1,-4.8776200414e-001
316,EXPOSED_PAD,1,5.0655301660e-002
401,Vfb_pre,1,4.9709799886e-001
402,Vout_pre,1,1.4912099838e+000
403,Vfb_err,1,-5.8382102288e-003
406,Vfb Err Post Expected,1,1.6178599617e-004
407,Vref_post,1,4.5645100181e-004
409,Vfb_post,1,5.0017702579e-001
410,Ibias_pre,1,6.4942298650e-007
411,Ibias_err,1,-5.3982800245e-001
412,IbiasPost,1,1.0194900142e-006
414,IbiasErr2,1,1.9113300368e-002
415,Ilim8_pre,1,1.0840499878e+001
416,Ilim_err,1,3.4707999229e-001
417,Ilim8Post,1,7.4519500732e+000
418,Ilim_err2,1,5.2831601351e-002
420,Ilim8_sc,1,2.2598199844e+000
421,IlimSCerr,1,-8.1162099377e-005
502,Ishdn,1,-1.2583100215e-006
503,Icc1425,1,6.4945698250e-004
504,Icc18,1,6.5711402567e-004
505,Icc36,1,6.6410098225e-004
506,Ien_high,1,-1.8110200006e-009
507,Idrop_out,1,8.9693401242e-004
508,Ien_low,1,-1.0282099616e-009
509,Ifb,1,-7.6486097456e-009
511,Ipok/r,1,1.2093199706e-012
601,VO14_2mA,1,1.2266399860e+000
602,VFB14_2mA,1,5.0027102232e-001
603,VO36_2mA,1,1.2268099785e+000
604,VFB36_2mA,1,5.0032502413e-001
605,Line_Reg,1,6.5652297053e-005
606,TM_CHECK,1,1.0307300045e-006
607,VO18_4A,1,1.5032099485e+000
609,VFB18_4A,1,5.0026899576e-001
610,TM_CHECK,1,1.0369900565e-006
611,VO36_4A,1,3.4005401134e+000
613,VFB36_4A,1,5.0025498867e-001
614,TM_CHECK,1,1.0162799526e-006
615,VO14_4A,1,1.2269400358e+000
617,VFB14_4A,1,4.9995499849e-001
618,Load_Reg,1,-7.6658798207e-005
619,VO_Char,1,5.0032097101e-001
620,TM_CHECK,1,1.0298699635e-006
621,V_DO_TM,1,5.8282300830e-002
622,I_DO_TM,1,5.0067597628e-001
623,V_DO_RM,1,1.7007499933e-002
624,I_DO_RM,1,1.0006799698e+000
625,RATIO,1,3.4268600941e+000
713,POK_LowV,1,3.2199500129e-003
714,POK_del,1,6.9814799645e-005

#########################################

#### RESULT packet 31 ####
Nb of sites,1
Nb of tests,65
Nb of allocated runs,1
Nb of valid runs,1

#### SITE,5
Software binning,1 
PAT binning,1 
Tests executed,65 

