#### RESULT packet 0 ####
Nb of sites,1
Nb of tests,65
Nb of allocated runs,1
Nb of valid runs,1

#### SITE,2
Software binning,6 
PAT binning,6 
Tests executed,16 

Test#,TestName,Nb. results,Results
403,Vfb_err,1,-9.6044698730e-003
406,Vfb Err Post Expected,1,3.9553400711e-004
407,Vref_post,1,1.0360599845e-004
409,Vfb_post,1,5.0018697977e-001
410,Ibias_pre,1,6.2135302414e-007
411,Ibias_err,1,-6.0939097404e-001
412,IbiasPost,1,9.6985002074e-007
414,IbiasErr2,1,0.0000000000e+000
415,Ilim8_pre,1,1.0484600067e+001
416,Ilim_err,1,3.2491499186e-001
417,Ilim8Post,1,7.1732001305e+000
418,Ilim_err2,1,1.3449399732e-002
420,Ilim8_sc,1,2.3141100407e+000
421,IlimSCerr,1,2.3944599554e-002
502,Ishdn,1,2.6428399451e-006
503,Icc1425,1,6.1813899083e-004
504,Icc18,1,6.2302802689e-004
505,Icc36,1,6.2479299959e-004
506,Ien_high,1,-4.8252299933e-009
507,Idrop_out,1,9.2998601031e-004
508,Ien_low,1,-2.9971100601e-010
509,Ifb,1,-7.9421598187e-009
511,Ipok/r,1,3.7553701468e-012
601,VO14_2mA,1,1.2257499695e+000
602,VFB14_2mA,1,5.0028002262e-001
603,VO36_2mA,1,1.2257900238e+000
604,VFB36_2mA,1,5.0031799078e-001
605,Line_Reg,1,1.1720299881e-005
606,TM_CHECK,1,1.0326999700e-006
607,VO18_4A,1,1.5014200211e+000
609,VFB18_4A,1,5.0025099516e-001
610,TM_CHECK,1,1.0394300034e-006
611,VO36_4A,1,3.3988900185e+000
613,VFB36_4A,1,5.0017398596e-001
614,TM_CHECK,1,1.0196399671e-006
615,VO14_4A,1,1.2284699678e+000
617,VFB14_4A,1,5.0126498938e-001
618,Load_Reg,1,-6.8045197986e-004
619,VO_Char,1,5.0025999546e-001
620,TM_CHECK,1,1.0323200286e-006
621,V_DO_TM,1,5.9218201786e-002
622,I_DO_TM,1,5.0068902969e-001
623,V_DO_RM,1,1.7405200750e-002
624,I_DO_RM,1,1.0007100105e+000
625,RATIO,1,3.4023299217e+000
713,POK_LowV,1,3.2471599989e-003
714,POK_del,1,7.1016598667e-005

#########################################

#### RESULT packet 2 ####
Nb of sites,1
Nb of tests,65
Nb of allocated runs,1
Nb of valid runs,1

#### SITE,2
Software binning,1 
PAT binning,1 
Tests executed,65 

Test#,TestName,Nb. results,Results
301,PIN1 IN1,1,-4.6315500140e-001
302,PIN8 OUT2,1,-4.6340501308e-001
303,PIN9 OUT3,1,-4.8768898845e-001
304,PIN10 OUT4,1,-4.9009299278e-001
305,PIN11 OUT5,1,-4.9040400982e-001
306,PIN6 IN6,1,-3.8108500838e-001
307,PIN7 OUT1,1,-4.8120200634e-001
308,PIN3 IN3,1,-4.6812000871e-001
309,PIN4 IN4,1,-4.6816000342e-001
310,PIN5 IN5,1,-4.6799701452e-001
311,PIN2 IN2,1,-4.6873900294e-001
312,PIN26 POK,1,-6.2017500401e-001
313,PIN30 EN,1,-4.9527400732e-001
314,PIN27 FB,1,-4.9210199714e-001
315,PIN29 OTP,1,-4.9314200878e-001
316,EXPOSED_PAD,1,4.7698598355e-002
401,Vfb_pre,1,4.9494400620e-001
402,Vout_pre,1,1.4831600189e+000
403,Vfb_err,1,-1.0215800256e-002
406,Vfb Err Post Expected,1,-2.1583400667e-004
407,Vref_post,1,6.8215500505e-005
409,Vfb_post,1,4.9996599555e-001
410,Ibias_pre,1,6.4229101326e-007
411,Ibias_err,1,-5.5692702532e-001
412,IbiasPost,1,1.0128900385e-006
414,IbiasErr2,1,1.2725999579e-002
415,Ilim8_pre,1,1.0620599747e+001
416,Ilim_err,1,3.3356100321e-001
417,Ilim8Post,1,7.2802801132e+000
418,Ilim_err2,1,2.8577599674e-002
420,Ilim8_sc,1,2.1225099564e+000
421,IlimSCerr,1,-6.0835100710e-002
502,Ishdn,1,2.2070501018e-006
503,Icc1425,1,6.1043997994e-004
504,Icc18,1,6.2274700031e-004
505,Icc36,1,6.2897498719e-004
506,Ien_high,1,-5.1688797686e-010
507,Idrop_out,1,8.5411698092e-004
508,Ien_low,1,-6.2991301064e-010
509,Ifb,1,-1.0426400188e-008
511,Ipok/r,1,4.0696599736e-012
601,VO14_2mA,1,1.2252399921e+000
602,VFB14_2mA,1,5.0010597706e-001
603,VO36_2mA,1,1.2252399921e+000
604,VFB36_2mA,1,5.0006598234e-001
605,Line_Reg,1,1.5627100538e-006
606,TM_CHECK,1,1.0251000049e-006
607,VO18_4A,1,1.5008399487e+000
609,VFB18_4A,1,5.0003600121e-001
610,TM_CHECK,1,1.0319699868e-006
611,VO36_4A,1,3.3979001045e+000
613,VFB36_4A,1,5.0001001358e-001
614,TM_CHECK,1,1.0108300330e-006
615,VO14_4A,1,1.2249499559e+000
617,VFB14_4A,1,5.0068598986e-001
618,Load_Reg,1,7.2563198046e-005
619,VO_Char,1,5.0009202957e-001
620,TM_CHECK,1,1.0242799817e-006
621,V_DO_TM,1,5.9786599129e-002
622,I_DO_TM,1,5.0064599514e-001
623,V_DO_RM,1,1.7567599192e-002
624,I_DO_RM,1,1.0006500483e+000
625,RATIO,1,3.4032299519e+000
713,POK_LowV,1,3.1597199850e-003
714,POK_del,1,7.1216796641e-005

#########################################

#### RESULT packet 3 ####
Nb of sites,1
Nb of tests,65
Nb of allocated runs,1
Nb of valid runs,1

#### SITE,2
Software binning,19 
PAT binning,19 
Tests executed,65 

Test#,TestName,Nb. results,Results
301,PIN1 IN1,1,-4.6252998710e-001
302,PIN8 OUT2,1,-4.7302401066e-001
303,PIN9 OUT3,1,-4.8793798685e-001
304,PIN10 OUT4,1,-4.8896899819e-001
305,PIN11 OUT5,1,-4.8927900195e-001
306,PIN6 IN6,1,-3.7555098534e-001
307,PIN7 OUT1,1,-4.6945801377e-001
308,PIN3 IN3,1,-4.6911901236e-001
309,PIN4 IN4,1,-4.6940898895e-001
310,PIN5 IN5,1,-4.6937099099e-001
311,PIN2 IN2,1,-4.6973899007e-001
312,PIN26 POK,1,-6.2032502890e-001
313,PIN30 EN,1,-4.9352601171e-001
314,PIN27 FB,1,-4.9310100079e-001
315,PIN29 OTP,1,-4.9144300818e-001
316,EXPOSED_PAD,1,4.7636199743e-002
401,Vfb_pre,1,5.0022798777e-001
402,Vout_pre,1,1.4992500544e+000
403,Vfb_err,1,4.5634398703e-004
406,Vfb Err Post Expected,1,4.5634398703e-004
407,Vref_post,1,2.4308799766e-004
409,Vfb_post,1,4.9505999684e-001
410,Ibias_pre,1,6.0019101511e-007
411,Ibias_err,1,-6.6613602638e-001
412,IbiasPost,1,9.8710995644e-007
414,IbiasErr2,1,-1.3058800250e-002
415,Ilim8_pre,1,1.0325799942e+001
416,Ilim_err,1,3.1453099847e-001
417,Ilim8Post,1,7.4259800911e+000
418,Ilim_err2,1,4.9161899835e-002
420,Ilim8_sc,1,2.2028899193e+000
421,IlimSCerr,1,-2.5271000341e-002
502,Ishdn,1,1.1669700325e-004
503,Icc1425,1,6.1014899984e-004
504,Icc18,1,6.1471597292e-004
505,Icc36,1,6.1798602110e-004
506,Ien_high,1,-4.5399201065e-010
507,Idrop_out,1,9.3995698262e-004
508,Ien_low,1,-3.9240699579e-009
509,Ifb,1,-8.2880600161e-009
511,Ipok/r,1,2.8124700919e-012
601,VO14_2mA,1,1.2258000374e+000
602,VFB14_2mA,1,5.0028401613e-001
603,VO36_2mA,1,1.2258299589e+000
604,VFB36_2mA,1,5.0033897161e-001
605,Line_Reg,1,9.3762400866e-006
606,TM_CHECK,1,1.0085200302e-006
607,VO18_4A,1,1.5014200211e+000
609,VFB18_4A,1,5.0020897388e-001
610,TM_CHECK,1,1.0147499552e-006
611,VO36_4A,1,3.3983800411e+000
613,VFB36_4A,1,5.0022500753e-001
614,TM_CHECK,1,9.9495900940e-007
615,VO14_4A,1,1.2275799513e+000
617,VFB14_4A,1,5.0005197525e-001
618,Load_Reg,1,-4.4616099331e-004
619,VO_Char,1,5.0031501055e-001
620,TM_CHECK,1,1.0079299955e-006
621,V_DO_TM,1,5.8446701616e-002
622,I_DO_TM,1,5.0069397688e-001
623,V_DO_RM,1,1.7129100859e-002
624,I_DO_RM,1,1.0006899834e+000
625,RATIO,1,3.4121301174e+000
713,POK_LowV,1,3.2596499659e-003
714,POK_del,1,7.0856498496e-005

#########################################

#### RESULT packet 4 ####
Nb of sites,1
Nb of tests,65
Nb of allocated runs,1
Nb of valid runs,1

#### SITE,2
Software binning,6 
PAT binning,6 
Tests executed,16 

Test#,TestName,Nb. results,Results
301,PIN1 IN1,1,-2.3417800665e-001
302,PIN8 OUT2,1,-4.7689598799e-001
303,PIN9 OUT3,1,-4.7582098842e-001
304,PIN10 OUT4,1,-4.7585299611e-001
305,PIN11 OUT5,1,-4.7566398978e-001
306,PIN6 IN6,1,6.7091700621e-003
307,PIN7 OUT1,1,3.9898298564e-004
308,PIN3 IN3,1,-4.7561499476e-001
309,PIN4 IN4,1,-4.7565498948e-001
310,PIN5 IN5,1,-4.7549098730e-001
311,PIN2 IN2,1,-4.7710800171e-001
312,PIN26 POK,1,-4.8620998859e-001
313,PIN30 EN,1,-4.9265098572e-001
314,PIN27 FB,1,-4.9285098910e-001
315,PIN29 OTP,1,-4.9184298515e-001
316,EXPOSED_PAD,1,4.7573801130e-002
401,Vfb_pre,0,n/a 
402,Vout_pre,0,n/a 
403,Vfb_err,0,n/a 
406,Vfb Err Post Expected,0,n/a 
407,Vref_post,0,n/a 
409,Vfb_post,0,n/a 
410,Ibias_pre,0,n/a 
411,Ibias_err,0,n/a 
412,IbiasPost,0,n/a 
414,IbiasErr2,0,n/a 
415,Ilim8_pre,0,n/a 
416,Ilim_err,0,n/a 
417,Ilim8Post,0,n/a 
418,Ilim_err2,0,n/a 
420,Ilim8_sc,0,n/a 
421,IlimSCerr,0,n/a 
502,Ishdn,0,n/a 
503,Icc1425,0,n/a 
504,Icc18,0,n/a 
505,Icc36,0,n/a 
506,Ien_high,0,n/a 
507,Idrop_out,0,n/a 
508,Ien_low,0,n/a 
509,Ifb,0,n/a 
511,Ipok/r,0,n/a 
601,VO14_2mA,0,n/a 
602,VFB14_2mA,0,n/a 
603,VO36_2mA,0,n/a 
604,VFB36_2mA,0,n/a 
605,Line_Reg,0,n/a 
606,TM_CHECK,0,n/a 
607,VO18_4A,0,n/a 
609,VFB18_4A,0,n/a 
610,TM_CHECK,0,n/a 
611,VO36_4A,0,n/a 
613,VFB36_4A,0,n/a 
614,TM_CHECK,0,n/a 
615,VO14_4A,0,n/a 
617,VFB14_4A,0,n/a 
618,Load_Reg,0,n/a 
619,VO_Char,0,n/a 
620,TM_CHECK,0,n/a 
621,V_DO_TM,0,n/a 
622,I_DO_TM,0,n/a 
623,V_DO_RM,0,n/a 
624,I_DO_RM,0,n/a 
625,RATIO,0,n/a 
713,POK_LowV,0,n/a 
714,POK_del,0,n/a 

#########################################

#### RESULT packet 5 ####
Nb of sites,1
Nb of tests,65
Nb of allocated runs,1
Nb of valid runs,1

#### SITE,2
Software binning,13 
PAT binning,13 
Tests executed,26 

Test#,TestName,Nb. results,Results
301,PIN1 IN1,1,-4.6440398693e-001
302,PIN8 OUT2,1,-4.6502900124e-001
303,PIN9 OUT3,1,-4.8981198668e-001
304,PIN10 OUT4,1,-4.9259099364e-001
305,PIN11 OUT5,1,-4.9277698994e-001
306,PIN6 IN6,1,-3.8073500991e-001
307,PIN7 OUT1,1,-4.7832798958e-001
308,PIN3 IN3,1,-4.6911901236e-001
309,PIN4 IN4,1,-4.6965900064e-001
310,PIN5 IN5,1,-4.6961998940e-001
311,PIN2 IN2,1,-4.6961399913e-001
312,PIN26 POK,1,-6.2096202374e-001
313,PIN30 EN,1,-4.9539899826e-001
314,PIN27 FB,1,-4.9497398734e-001
315,PIN29 OTP,1,-4.9376600981e-001
316,EXPOSED_PAD,1,4.7386601567e-002
401,Vfb_pre,1,4.7721400857e-001
402,Vout_pre,1,1.4300500154e+000
403,Vfb_err,1,-4.7748401761e-002
406,Vfb Err Post Expected,1,2.5155799813e-004
407,Vref_post,1,3.4505698830e-002
409,Vfb_post,1,5.0249898434e-001
410,Ibias_pre,1,1.1434899694e-009
411,Ibias_err,1,-8.7351599121e+002
412,IbiasPost,1,1.6428500227e-010
414,IbiasErr2,1,-6.0859902344e+003
415,Ilim8_pre,0,n/a 
416,Ilim_err,0,n/a 
417,Ilim8Post,0,n/a 
418,Ilim_err2,0,n/a 
420,Ilim8_sc,0,n/a 
421,IlimSCerr,0,n/a 
502,Ishdn,0,n/a 
503,Icc1425,0,n/a 
504,Icc18,0,n/a 
505,Icc36,0,n/a 
506,Ien_high,0,n/a 
507,Idrop_out,0,n/a 
508,Ien_low,0,n/a 
509,Ifb,0,n/a 
511,Ipok/r,0,n/a 
601,VO14_2mA,0,n/a 
602,VFB14_2mA,0,n/a 
603,VO36_2mA,0,n/a 
604,VFB36_2mA,0,n/a 
605,Line_Reg,0,n/a 
606,TM_CHECK,0,n/a 
607,VO18_4A,0,n/a 
609,VFB18_4A,0,n/a 
610,TM_CHECK,0,n/a 
611,VO36_4A,0,n/a 
613,VFB36_4A,0,n/a 
614,TM_CHECK,0,n/a 
615,VO14_4A,0,n/a 
617,VFB14_4A,0,n/a 
618,Load_Reg,0,n/a 
619,VO_Char,0,n/a 
620,TM_CHECK,0,n/a 
621,V_DO_TM,0,n/a 
622,I_DO_TM,0,n/a 
623,V_DO_RM,0,n/a 
624,I_DO_RM,0,n/a 
625,RATIO,0,n/a 
713,POK_LowV,0,n/a 
714,POK_del,0,n/a 

#########################################

#### RESULT packet 6 ####
Nb of sites,1
Nb of tests,65
Nb of allocated runs,1
Nb of valid runs,1

#### SITE,2
Software binning,1 
PAT binning,1 
Tests executed,65 

Test#,TestName,Nb. results,Results
301,PIN1 IN1,1,-4.6402901411e-001
302,PIN8 OUT2,1,-4.6615299582e-001
303,PIN9 OUT3,1,-4.8519000411e-001
304,PIN10 OUT4,1,-4.8634600639e-001
305,PIN11 OUT5,1,-4.8678100109e-001
306,PIN6 IN6,1,-3.7231600285e-001
307,PIN7 OUT1,1,-4.7383099794e-001
308,PIN3 IN3,1,-4.6911901236e-001
309,PIN4 IN4,1,-4.6915900707e-001
310,PIN5 IN5,1,-4.6924600005e-001
311,PIN2 IN2,1,-4.6911400557e-001
312,PIN26 POK,1,-6.2029999495e-001
313,PIN30 EN,1,-4.9252700806e-001
314,PIN27 FB,1,-4.9272599816e-001
315,PIN29 OTP,1,-4.9201801419e-001
316,EXPOSED_PAD,1,4.7573801130e-002
401,Vfb_pre,1,5.0012201071e-001
402,Vout_pre,1,1.4985500574e+000
403,Vfb_err,1,2.4419600959e-004
406,Vfb Err Post Expected,1,2.4419600959e-004
407,Vref_post,1,2.1394299984e-004
409,Vfb_post,1,4.9781200290e-001
410,Ibias_pre,1,5.8130899561e-007
411,Ibias_err,1,-7.2025597095e-001
412,IbiasPost,1,1.0052799553e-006
414,IbiasErr2,1,5.2561499178e-003
415,Ilim8_pre,1,1.0729499817e+001
416,Ilim_err,1,3.4032100439e-001
417,Ilim8Post,1,7.3319802284e+000
418,Ilim_err2,1,3.5882398486e-002
420,Ilim8_sc,1,2.1427299976e+000
421,IlimSCerr,1,-5.1891099662e-002
502,Ishdn,1,1.9580199933e-006
503,Icc1425,1,5.7664501946e-004
504,Icc18,1,5.8551802067e-004
505,Icc36,1,5.9526297264e-004
506,Ien_high,1,1.7496400162e-010
507,Idrop_out,1,9.2484499328e-004
508,Ien_low,1,-5.2770698922e-010
509,Ifb,1,-8.4138402912e-009
511,Ipok/r,1,2.6238900375e-012
601,VO14_2mA,1,1.2252199650e+000
602,VFB14_2mA,1,4.9997600913e-001
603,VO36_2mA,1,1.2251199484e+000
604,VFB36_2mA,1,4.9996599555e-001
605,Line_Reg,1,-3.6723598896e-005
606,TM_CHECK,1,1.0192100035e-006
607,VO18_4A,1,1.5005400181e+000
609,VFB18_4A,1,5.0010001659e-001
610,TM_CHECK,1,1.0254700555e-006
611,VO36_4A,1,3.3969099522e+000
613,VFB36_4A,1,4.9993500113e-001
614,TM_CHECK,1,1.0074900274e-006
615,VO14_4A,1,1.2255200148e+000
617,VFB14_4A,1,5.0015199184e-001
618,Load_Reg,1,-7.6453201473e-005
619,VO_Char,1,5.0002002716e-001
620,TM_CHECK,1,1.0193899698e-006
621,V_DO_TM,1,5.7504698634e-002
622,I_DO_TM,1,5.0067800283e-001
623,V_DO_RM,1,1.6917999834e-002
624,I_DO_RM,1,1.0006799698e+000
625,RATIO,1,3.3990299702e+000
713,POK_LowV,1,3.1971898861e-003
714,POK_del,1,6.9769703259e-005

#########################################

#### RESULT packet 7 ####
Nb of sites,1
Nb of tests,65
Nb of allocated runs,1
Nb of valid runs,1

#### SITE,2
Software binning,12 
PAT binning,12 
Tests executed,22 

Test#,TestName,Nb. results,Results
301,PIN1 IN1,1,-4.6003198624e-001
302,PIN8 OUT2,1,-4.0531799197e-001
303,PIN9 OUT3,1,-4.7194901109e-001
304,PIN10 OUT4,1,-4.9159198999e-001
305,PIN11 OUT5,1,-4.9390101433e-001
306,PIN6 IN6,1,-4.4590198994e-001
307,PIN7 OUT1,1,-4.6433600783e-001
308,PIN3 IN3,1,-4.6249800920e-001
309,PIN4 IN4,1,-4.6278899908e-001
310,PIN5 IN5,1,-4.6262499690e-001
311,PIN2 IN2,1,-4.6236899495e-001
312,PIN26 POK,1,-6.2011200190e-001
313,PIN30 EN,1,-4.9652299285e-001
314,PIN27 FB,1,-4.9634799361e-001
315,PIN29 OTP,1,-4.9591401219e-001
316,EXPOSED_PAD,1,4.7449000180e-002
401,Vfb_pre,1,4.8023599386e-001
402,Vout_pre,1,1.4389499426e+000
403,Vfb_err,1,-4.1154999286e-002
406,Vfb Err Post Expected,1,8.4501900710e-004
407,Vref_post,1,1.4316099987e-004
409,Vfb_post,1,4.8478099704e-001
410,Ibias_pre,0,n/a 
411,Ibias_err,0,n/a 
412,IbiasPost,0,n/a 
414,IbiasErr2,0,n/a 
415,Ilim8_pre,0,n/a 
416,Ilim_err,0,n/a 
417,Ilim8Post,0,n/a 
418,Ilim_err2,0,n/a 
420,Ilim8_sc,0,n/a 
421,IlimSCerr,0,n/a 
502,Ishdn,0,n/a 
503,Icc1425,0,n/a 
504,Icc18,0,n/a 
505,Icc36,0,n/a 
506,Ien_high,0,n/a 
507,Idrop_out,0,n/a 
508,Ien_low,0,n/a 
509,Ifb,0,n/a 
511,Ipok/r,0,n/a 
601,VO14_2mA,0,n/a 
602,VFB14_2mA,0,n/a 
603,VO36_2mA,0,n/a 
604,VFB36_2mA,0,n/a 
605,Line_Reg,0,n/a 
606,TM_CHECK,0,n/a 
607,VO18_4A,0,n/a 
609,VFB18_4A,0,n/a 
610,TM_CHECK,0,n/a 
611,VO36_4A,0,n/a 
613,VFB36_4A,0,n/a 
614,TM_CHECK,0,n/a 
615,VO14_4A,0,n/a 
617,VFB14_4A,0,n/a 
618,Load_Reg,0,n/a 
619,VO_Char,0,n/a 
620,TM_CHECK,0,n/a 
621,V_DO_TM,0,n/a 
622,I_DO_TM,0,n/a 
623,V_DO_RM,0,n/a 
624,I_DO_RM,0,n/a 
625,RATIO,0,n/a 
713,POK_LowV,0,n/a 
714,POK_del,0,n/a 

#########################################

#### RESULT packet 8 ####
Nb of sites,1
Nb of tests,65
Nb of allocated runs,1
Nb of valid runs,1

#### SITE,2
Software binning,13 
PAT binning,13 
Tests executed,26 

Test#,TestName,Nb. results,Results
301,PIN1 IN1,1,-4.5915800333e-001
302,PIN8 OUT2,1,-4.7252398729e-001
303,PIN9 OUT3,1,-4.8444101214e-001
304,PIN10 OUT4,1,-4.8484700918e-001
305,PIN11 OUT5,1,-4.8503199220e-001
306,PIN6 IN6,1,-3.4468498826e-001
307,PIN7 OUT1,1,-4.8257601261e-001
308,PIN3 IN3,1,-4.6562099457e-001
309,PIN4 IN4,1,-4.6566200256e-001
310,PIN5 IN5,1,-4.6562299132e-001
311,PIN2 IN2,1,-4.6561598778e-001
312,PIN26 POK,1,-6.1805099249e-001
313,PIN30 EN,1,-4.9315100908e-001
314,PIN27 FB,1,-4.9135199189e-001
315,PIN29 OTP,1,-4.9103099108e-001
316,EXPOSED_PAD,1,4.7511398792e-002
401,Vfb_pre,1,4.9406999350e-001
402,Vout_pre,1,1.4803099632e+000
403,Vfb_err,1,-1.2003200129e-002
406,Vfb Err Post Expected,1,-3.2256500617e-006
407,Vref_post,1,1.9104300009e-004
409,Vfb_post,1,5.0021398067e-001
410,Ibias_pre,1,5.3473797834e-007
411,Ibias_err,1,-8.7007397413e-001
412,IbiasPost,1,1.0038700111e-006
414,IbiasErr2,1,3.8592799101e-003
415,Ilim8_pre,0,n/a 
416,Ilim_err,0,n/a 
417,Ilim8Post,0,n/a 
418,Ilim_err2,0,n/a 
420,Ilim8_sc,0,n/a 
421,IlimSCerr,0,n/a 
502,Ishdn,0,n/a 
503,Icc1425,0,n/a 
504,Icc18,0,n/a 
505,Icc36,0,n/a 
506,Ien_high,0,n/a 
507,Idrop_out,0,n/a 
508,Ien_low,0,n/a 
509,Ifb,0,n/a 
511,Ipok/r,0,n/a 
601,VO14_2mA,0,n/a 
602,VFB14_2mA,0,n/a 
603,VO36_2mA,0,n/a 
604,VFB36_2mA,0,n/a 
605,Line_Reg,0,n/a 
606,TM_CHECK,0,n/a 
607,VO18_4A,0,n/a 
609,VFB18_4A,0,n/a 
610,TM_CHECK,0,n/a 
611,VO36_4A,0,n/a 
613,VFB36_4A,0,n/a 
614,TM_CHECK,0,n/a 
615,VO14_4A,0,n/a 
617,VFB14_4A,0,n/a 
618,Load_Reg,0,n/a 
619,VO_Char,0,n/a 
620,TM_CHECK,0,n/a 
621,V_DO_TM,0,n/a 
622,I_DO_TM,0,n/a 
623,V_DO_RM,0,n/a 
624,I_DO_RM,0,n/a 
625,RATIO,0,n/a 
713,POK_LowV,0,n/a 
714,POK_del,0,n/a 

#########################################

#### RESULT packet 9 ####
Nb of sites,1
Nb of tests,65
Nb of allocated runs,1
Nb of valid runs,1

#### SITE,2
Software binning,6 
PAT binning,6 
Tests executed,16 

Test#,TestName,Nb. results,Results
301,PIN1 IN1,1,-2.3742599785e-001
302,PIN8 OUT2,1,-4.7777101398e-001
303,PIN9 OUT3,1,-4.7682100534e-001
304,PIN10 OUT4,1,-4.7660300136e-001
305,PIN11 OUT5,1,-4.7691300511e-001
306,PIN6 IN6,1,5.4100700654e-003
307,PIN7 OUT1,1,-1.4749499969e-003
308,PIN3 IN3,1,-4.7636398673e-001
309,PIN4 IN4,1,-4.7652900219e-001
310,PIN5 IN5,1,-4.7649100423e-001
311,PIN2 IN2,1,-4.7785800695e-001
312,PIN26 POK,1,-4.9028199911e-001
313,PIN30 EN,1,-4.9352601171e-001
314,PIN27 FB,1,-4.9322599173e-001
315,PIN29 OTP,1,-4.9314200878e-001
316,EXPOSED_PAD,1,4.7324199229e-002
401,Vfb_pre,0,n/a 
402,Vout_pre,0,n/a 
403,Vfb_err,0,n/a 
406,Vfb Err Post Expected,0,n/a 
407,Vref_post,0,n/a 
409,Vfb_post,0,n/a 
410,Ibias_pre,0,n/a 
411,Ibias_err,0,n/a 
412,IbiasPost,0,n/a 
414,IbiasErr2,0,n/a 
415,Ilim8_pre,0,n/a 
416,Ilim_err,0,n/a 
417,Ilim8Post,0,n/a 
418,Ilim_err2,0,n/a 
420,Ilim8_sc,0,n/a 
421,IlimSCerr,0,n/a 
502,Ishdn,0,n/a 
503,Icc1425,0,n/a 
504,Icc18,0,n/a 
505,Icc36,0,n/a 
506,Ien_high,0,n/a 
507,Idrop_out,0,n/a 
508,Ien_low,0,n/a 
509,Ifb,0,n/a 
511,Ipok/r,0,n/a 
601,VO14_2mA,0,n/a 
602,VFB14_2mA,0,n/a 
603,VO36_2mA,0,n/a 
604,VFB36_2mA,0,n/a 
605,Line_Reg,0,n/a 
606,TM_CHECK,0,n/a 
607,VO18_4A,0,n/a 
609,VFB18_4A,0,n/a 
