Step,Site#,Test#,TestName,LL,HL,ValidSamples,Mean,Sigma,Cpk,CpkL,CpkH,Q1,Q2,Q3,Kurtosis,Skew,Distribution,Outliers (during DPAT computation, before relaxing limits),FarLL_1,MediumLL_1,NearLL_1,NearHL_1,MediumHL_1,FarHL_1,FarLL_2,MediumLL_2,NearLL_2,NearHL_2,MediumHL_2,FarHL_2
BEFORE_COMPUTE_DPAT,4,421,IlimSCerr,-5.4000002146e-01,5.4000002146e-01,50,-3.0498530334e-02,3.6363148723e-02,4.6704929671e+00,4.6704929671e+00,5.2296401881e+00,-5.8274593204e-02,-3.2214667648e-02,-6.8374373950e-03,4.5372998386e-01,1.6179857558e-01,Gaussian,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
AFTER_FILTER_SAMPLES,4,421,IlimSCerr,-5.4000002146e-01,5.4000002146e-01,50,-3.0498530334e-02,3.6363148723e-02,4.6704929671e+00,4.6704929671e+00,5.2296401881e+00,-5.8274593204e-02,-3.2214667648e-02,-6.8374373950e-03,4.5372998386e-01,1.6179857558e-01,Gaussian,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
AFTER_COMPUTE_DPAT,4,421,IlimSCerr,-5.4000002146e-01,5.4000002146e-01,50,-3.0498530334e-02,3.6363148723e-02,4.6704929671e+00,4.6704929671e+00,5.2296401881e+00,-5.8274593204e-02,-3.2214667648e-02,-6.8374373950e-03,4.5372998386e-01,1.6179857558e-01,Gaussian,0,-4.6685631502e-01,-3.5776686884e-01,-2.4867742267e-01,1.8768036201e-01,2.9676980818e-01,4.0585925435e-01,-4.6685631502e-01,-3.5776686884e-01,-2.4867742267e-01,1.8768036201e-01,2.9676980818e-01,4.0585925435e-01
BEFORE_COMPUTE_DPAT,4,410,Ibias_pre,5.4999998156e-07,1.4500000134e-06,50,6.3313311102e-07,2.1609254496e-08,1.2823692349e+00,1.2823692349e+00,1.2600572015e+01,6.1852284716e-07,6.3852783683e-07,6.4484743234e-07,1.0531751580e+00,-7.9565135138e-01,Gaussian (Left tailed),0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
AFTER_FILTER_SAMPLES,4,410,Ibias_pre,5.4999998156e-07,1.4500000134e-06,50,6.3313311102e-07,2.1609254496e-08,1.2823692349e+00,1.2823692349e+00,1.2600572015e+01,6.1852284716e-07,6.3852783683e-07,6.4484743234e-07,1.0531751580e+00,-7.9565135138e-01,Gaussian (Left tailed),0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
AFTER_COMPUTE_DPAT,4,410,Ibias_pre,5.4999998156e-07,1.4500000134e-06,50,6.3313311102e-07,2.1609254496e-08,1.2823692349e+00,1.2823692349e+00,1.2600572015e+01,6.1852284716e-07,6.3852783683e-07,6.4484743234e-07,1.0531751580e+00,-7.9565135138e-01,Gaussian (Left tailed),0,5.4999998156e-07,5.4999998156e-07,5.4999998156e-07,7.6278863800e-07,8.2761640148e-07,8.9244416497e-07,5.4999998156e-07,5.4999998156e-07,5.4999998156e-07,7.6278863800e-07,8.2761640148e-07,8.9244416497e-07
BEFORE_COMPUTE_DPAT,4,311,PIN2 IN2,-8.9999997616e-01,-3.0000001192e-01,50,-4.6472832322e-01,3.4893918602e-03,1.5736105115e+01,4.1580469260e+01,1.5736105115e+01,-4.6768906713e-01,-4.6556532383e-01,-4.6169260144e-01,-9.4297501764e-01,4.0896732539e-01,Multi-Modal,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
AFTER_FILTER_SAMPLES,4,311,PIN2 IN2,-8.9999997616e-01,-3.0000001192e-01,50,-4.6472832322e-01,3.4893918602e-03,1.5736105115e+01,4.1580469260e+01,1.5736105115e+01,-4.6768906713e-01,-4.6556532383e-01,-4.6169260144e-01,-9.4297501764e-01,4.0896732539e-01,Multi-Modal,0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
AFTER_COMPUTE_DPAT,4,311,PIN2 IN2,-8.9999997616e-01,-3.0000001192e-01,50,-4.6472832322e-01,3.4893918602e-03,1.5736105115e+01,4.1580469260e+01,1.5736105115e+01,-4.6768906713e-01,-4.6556532383e-01,-4.6169260144e-01,-9.4297501764e-01,4.0896732539e-01,Multi-Modal,0,-5.0660102554e-01,-4.9613284996e-01,-4.8566467438e-01,-4.4379197206e-01,-4.3332379648e-01,-4.2285562090e-01,-5.0660102554e-01,-4.9613284996e-01,-4.8566467438e-01,-4.4379197206e-01,-4.3332379648e-01,-4.2285562090e-01
BEFORE_COMPUTE_DPAT,4,620,TM_CHECK,8.9999997499e-07,1.0999999631e-06,50,1.0139687970e-06,1.1057599210e-08,2.5934251033e+00,3.4356108062e+00,2.5934251033e+00,1.0085242366e-06,1.0153603967e-06,1.0204006458e-06,-1.5993266631e-01,-3.3433327815e-01,Clamped (Left),0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a
