#### RESULT packet 0 ####
Nb of sites,1
Nb of tests,65
Nb of allocated runs,1
Nb of valid runs,1

#### SITE,0
Software binning,1 
PAT binning,1 
Tests executed,65 

Test#,TestName,Nb. results,Results
623,V_DO_RM,1,1.7261700705e-002
624,I_DO_RM,1,1.0006999969e+000
625,RATIO,1,3.3901600838e+000
713,POK_LowV,1,3.2973201014e-003
714,POK_del,1,6.8279900006e-005

#########################################

#### RESULT packet 2 ####
Nb of sites,1
Nb of tests,65
Nb of allocated runs,1
Nb of valid runs,1

#### SITE,0
Software binning,8 
PAT binning,8 
Tests executed,41 

Test#,TestName,Nb. results,Results
301,PIN1 IN1,1,-4.5345500112e-001
302,PIN8 OUT2,1,-4.8726299405e-001
303,PIN9 OUT3,1,-4.9070701003e-001
304,PIN10 OUT4,1,-4.9055600166e-001
305,PIN11 OUT5,1,-4.9123200774e-001
306,PIN6 IN6,1,-3.6320900917e-001
307,PIN7 OUT1,1,-4.4569900632e-001
308,PIN3 IN3,1,-4.6250399947e-001
309,PIN4 IN4,1,-4.6225300431e-001
310,PIN5 IN5,1,-4.6229299903e-001
311,PIN2 IN2,1,-4.6324500442e-001
312,PIN26 POK,1,-6.1814898252e-001
313,PIN30 EN,1,-4.9364599586e-001
314,PIN27 FB,1,-4.9277299643e-001
315,PIN29 OTP,1,-4.9222400784e-001
316,EXPOSED_PAD,1,4.2285200208e-002
401,Vfb_pre,1,5.0076699257e-001
402,Vout_pre,1,1.5010199547e+000
403,Vfb_err,1,1.5316100325e-003
406,Vfb Err Post Expected,1,-4.6838598792e-004
407,Vref_post,1,3.1551800203e-004
409,Vfb_post,1,4.9655100703e-001
410,Ibias_pre,1,6.2791201572e-007
411,Ibias_err,1,-5.9258097410e-001
412,IbiasPost,1,9.7763995655e-007
414,IbiasErr2,1,0.0000000000e+000
415,Ilim8_pre,1,1.0451299667e+001
416,Ilim_err,1,3.2276201248e-001
417,Ilim8Post,1,7.1147799492e+000
418,Ilim_err2,1,5.1957699470e-003
420,Ilim8_sc,1,2.0876700878e+000
421,IlimSCerr,1,-7.6252996922e-002
502,Ishdn,1,3.2848698902e-004
503,Icc1425,1,6.5820198506e-004
504,Icc18,1,6.6094700014e-004
505,Icc36,1,6.5881898627e-004
506,Ien_high,1,-1.6220800259e-009
507,Idrop_out,1,9.2370697530e-004
508,Ien_low,1,-1.4794899750e-009
509,Ifb,1,-8.0331901131e-009
511,Ipok/r,1,3.3919900309e-012
601,VO14_2mA,0,n/a 
602,VFB14_2mA,0,n/a 
603,VO36_2mA,0,n/a 
604,VFB36_2mA,0,n/a 
605,Line_Reg,0,n/a 
606,TM_CHECK,0,n/a 
607,VO18_4A,0,n/a 
609,VFB18_4A,0,n/a 
610,TM_CHECK,0,n/a 
611,VO36_4A,0,n/a 
613,VFB36_4A,0,n/a 
614,TM_CHECK,0,n/a 
615,VO14_4A,0,n/a 
617,VFB14_4A,0,n/a 
618,Load_Reg,0,n/a 
619,VO_Char,0,n/a 
620,TM_CHECK,0,n/a 
621,V_DO_TM,0,n/a 
622,I_DO_TM,0,n/a 
623,V_DO_RM,0,n/a 
624,I_DO_RM,0,n/a 
625,RATIO,0,n/a 
713,POK_LowV,0,n/a 
714,POK_del,0,n/a 

#########################################

#### RESULT packet 3 ####
Nb of sites,1
Nb of tests,65
Nb of allocated runs,1
Nb of valid runs,1

#### SITE,0
Software binning,6 
PAT binning,6 
Tests executed,16 

Test#,TestName,Nb. results,Results
301,PIN1 IN1,1,-2.4647299945e-001
302,PIN8 OUT2,1,-4.7365498543e-001
303,PIN9 OUT3,1,-4.7235500813e-001
304,PIN10 OUT4,1,-4.7195398808e-001
305,PIN11 OUT5,1,-4.7213101387e-001
306,PIN6 IN6,1,8.1651698565e-004
307,PIN7 OUT1,1,-1.7260899767e-003
308,PIN3 IN3,1,-4.7149801254e-001
309,PIN4 IN4,1,-4.7149598598e-001
310,PIN5 IN5,1,-4.7141098976e-001
311,PIN2 IN2,1,-4.7273901105e-001
312,PIN26 POK,1,-4.9067899585e-001
313,PIN30 EN,1,-4.9264699221e-001
314,PIN27 FB,1,-1.1176999658e-001
315,PIN29 OTP,1,-4.9153700471e-001
316,EXPOSED_PAD,1,4.2098000646e-002
401,Vfb_pre,0,n/a 
402,Vout_pre,0,n/a 
403,Vfb_err,0,n/a 
406,Vfb Err Post Expected,0,n/a 
407,Vref_post,0,n/a 
409,Vfb_post,0,n/a 
410,Ibias_pre,0,n/a 
411,Ibias_err,0,n/a 
412,IbiasPost,0,n/a 
414,IbiasErr2,0,n/a 
415,Ilim8_pre,0,n/a 
416,Ilim_err,0,n/a 
417,Ilim8Post,0,n/a 
418,Ilim_err2,0,n/a 
420,Ilim8_sc,0,n/a 
421,IlimSCerr,0,n/a 
502,Ishdn,0,n/a 
503,Icc1425,0,n/a 
504,Icc18,0,n/a 
505,Icc36,0,n/a 
506,Ien_high,0,n/a 
507,Idrop_out,0,n/a 
508,Ien_low,0,n/a 
509,Ifb,0,n/a 
511,Ipok/r,0,n/a 
601,VO14_2mA,0,n/a 
602,VFB14_2mA,0,n/a 
603,VO36_2mA,0,n/a 
604,VFB36_2mA,0,n/a 
605,Line_Reg,0,n/a 
606,TM_CHECK,0,n/a 
607,VO18_4A,0,n/a 
609,VFB18_4A,0,n/a 
610,TM_CHECK,0,n/a 
611,VO36_4A,0,n/a 
613,VFB36_4A,0,n/a 
614,TM_CHECK,0,n/a 
615,VO14_4A,0,n/a 
617,VFB14_4A,0,n/a 
618,Load_Reg,0,n/a 
619,VO_Char,0,n/a 
620,TM_CHECK,0,n/a 
621,V_DO_TM,0,n/a 
622,I_DO_TM,0,n/a 
623,V_DO_RM,0,n/a 
624,I_DO_RM,0,n/a 
625,RATIO,0,n/a 
713,POK_LowV,0,n/a 
714,POK_del,0,n/a 

#########################################

#### RESULT packet 4 ####
Nb of sites,1
Nb of tests,65
Nb of allocated runs,1
Nb of valid runs,1

#### SITE,0
Software binning,1 
PAT binning,1 
Tests executed,65 

Test#,TestName,Nb. results,Results
301,PIN1 IN1,1,-4.5982599258e-001
302,PIN8 OUT2,1,-4.6541500092e-001
303,PIN9 OUT3,1,-4.7959598899e-001
304,PIN10 OUT4,1,-4.8044300079e-001
305,PIN11 OUT5,1,-4.8111999035e-001
306,PIN6 IN6,1,-3.7988400459e-001
307,PIN7 OUT1,1,-4.7616198659e-001
308,PIN3 IN3,1,-4.6450299025e-001
309,PIN4 IN4,1,-4.6437600255e-001
310,PIN5 IN5,1,-4.6429198980e-001
311,PIN2 IN2,1,-4.6474400163e-001
312,PIN26 POK,1,-6.1956000328e-001
313,PIN30 EN,1,-4.8377698660e-001
314,PIN27 FB,1,-4.8427799344e-001
315,PIN29 OTP,1,-4.8229300976e-001
316,EXPOSED_PAD,1,4.2285200208e-002
401,Vfb_pre,1,4.9501898885e-001
402,Vout_pre,1,1.4839600325e+000
403,Vfb_err,1,-1.0063000023e-002
406,Vfb Err Post Expected,1,-6.3011400925e-005
407,Vref_post,1,3.5505401320e-004
409,Vfb_post,1,5.0011998415e-001
410,Ibias_pre,1,6.6005100052e-007
411,Ibias_err,1,-5.1503401995e-001
412,IbiasPost,1,9.9845101431e-007
414,IbiasErr2,1,-1.5514099505e-003
415,Ilim8_pre,1,1.0579999924e+001
416,Ilim_err,1,3.3100000024e-001
417,Ilim8Post,1,7.2366299629e+000
418,Ilim_err2,1,2.2409999743e-002
420,Ilim8_sc,1,2.1475000381e+000
421,IlimSCerr,1,-4.9778800458e-002
502,Ishdn,1,2.7424900964e-006
503,Icc1425,1,6.6147197504e-004
504,Icc18,1,6.6931400215e-004
505,Icc36,1,6.7122501787e-004
506,Ien_high,1,-1.3705400148e-009
507,Idrop_out,1,8.7304098997e-004
508,Ien_low,1,-5.1265697243e-010
509,Ifb,1,-9.3542498192e-009
511,Ipok/r,1,4.5857900810e-012
601,VO14_2mA,1,1.2258900404e+000
602,VFB14_2mA,1,5.0024402142e-001
603,VO36_2mA,1,1.2258700132e+000
604,VFB36_2mA,1,5.0022101402e-001
605,Line_Reg,1,-6.2474800870e-006
606,TM_CHECK,1,1.0092099956e-006
607,VO18_4A,1,1.5016700029e+000
609,VFB18_4A,1,5.0043499470e-001
610,TM_CHECK,1,1.0159100157e-006
611,VO36_4A,1,3.4080801010e+000
613,VFB36_4A,1,5.0025999546e-001
614,TM_CHECK,1,9.9630699424e-007
615,VO14_4A,1,1.2265299559e+000
617,VFB14_4A,1,5.0028997660e-001
618,Load_Reg,1,-1.5995799913e-004
619,VO_Char,1,5.0020098686e-001
620,TM_CHECK,1,1.0089900115e-006
621,V_DO_TM,1,5.8471098542e-002
622,I_DO_TM,1,5.0067800283e-001
623,V_DO_RM,1,1.7034400254e-002
624,I_DO_RM,1,1.0006699562e+000
625,RATIO,1,3.4325399399e+000
713,POK_LowV,1,3.1974399462e-003
714,POK_del,1,7.1186899731e-005

#########################################

#### RESULT packet 5 ####
Nb of sites,1
Nb of tests,65
Nb of allocated runs,1
Nb of valid runs,1

#### SITE,0
Software binning,1 
PAT binning,1 
Tests executed,65 

Test#,TestName,Nb. results,Results
301,PIN1 IN1,1,-4.5582899451e-001
302,PIN8 OUT2,1,-4.7340500355e-001
303,PIN9 OUT3,1,-4.9120700359e-001
304,PIN10 OUT4,1,-4.9230399728e-001
305,PIN11 OUT5,1,-4.9322900176e-001
306,PIN6 IN6,1,-3.6842998862e-001
307,PIN7 OUT1,1,-4.8640000820e-001
308,PIN3 IN3,1,-4.6150499582e-001
309,PIN4 IN4,1,-4.6125298738e-001
310,PIN5 IN5,1,-4.6141898632e-001
311,PIN2 IN2,1,-4.6237099171e-001
312,PIN26 POK,1,-6.1746299267e-001
313,PIN30 EN,1,-4.9601998925e-001
314,PIN27 FB,1,-4.9577099085e-001
315,PIN29 OTP,1,-4.9570998549e-001
316,EXPOSED_PAD,1,4.2160399258e-002
401,Vfb_pre,1,4.9778199196e-001
402,Vout_pre,1,1.4919199944e+000
403,Vfb_err,1,-4.4548399746e-003
406,Vfb Err Post Expected,1,-4.5484400471e-004
407,Vref_post,1,3.6545799230e-004
409,Vfb_post,1,4.9973800778e-001
410,Ibias_pre,1,5.9858598433e-007
411,Ibias_err,1,-6.7060297728e-001
412,IbiasPost,1,9.8852501651e-007
414,IbiasErr2,1,-1.1608099565e-002
415,Ilim8_pre,1,1.0640199661e+001
416,Ilim_err,1,3.3478900790e-001
417,Ilim8Post,1,7.2761898041e+000
418,Ilim_err2,1,2.8000399470e-002
420,Ilim8_sc,1,2.2393500805e+000
421,IlimSCerr,1,-9.1379601508e-003
502,Ishdn,1,1.9950200567e-006
503,Icc1425,1,5.9540302027e-004
504,Icc18,1,6.0024502454e-004
505,Icc36,1,6.0548901092e-004
506,Ien_high,1,-1.8107300104e-009
507,Idrop_out,1,7.5831299182e-004
508,Ien_low,1,-9.4497998315e-010
509,Ifb,1,-8.8824396727e-009
511,Ipok/r,1,3.6433200207e-012
601,VO14_2mA,1,1.2252199650e+000
602,VFB14_2mA,1,4.9999898672e-001
603,VO36_2mA,1,1.2249300480e+000
604,VFB36_2mA,1,4.9985298514e-001
605,Line_Reg,1,-1.0776900308e-004
606,TM_CHECK,1,9.9826604583e-007
607,VO18_4A,1,1.5011399984e+000
609,VFB18_4A,1,4.9983799458e-001
610,TM_CHECK,1,1.0049500361e-006
611,VO36_4A,1,3.4061501026e+000
613,VFB36_4A,1,4.9978798628e-001
614,TM_CHECK,1,9.8699797491e-007
615,VO14_4A,1,1.2233500481e+000
617,VFB14_4A,1,5.0025999546e-001
618,Load_Reg,1,4.6918899170e-004
619,VO_Char,1,4.9990099669e-001
620,TM_CHECK,1,9.9857800251e-007
621,V_DO_TM,1,5.7310201228e-002
622,I_DO_TM,1,5.0063198805e-001
623,V_DO_RM,1,1.6993800178e-002
624,I_DO_RM,1,1.0006099939e+000
625,RATIO,1,3.3724200726e+000
713,POK_LowV,1,3.2349000685e-003
714,POK_del,1,7.3822797276e-005

#########################################

#### RESULT packet 6 ####
Nb of sites,1
Nb of tests,65
Nb of allocated runs,1
Nb of valid runs,1

#### SITE,0
Software binning,19 
PAT binning,19 
Tests executed,65 

Test#,TestName,Nb. results,Results
301,PIN1 IN1,1,-4.5532900095e-001
302,PIN8 OUT2,1,-4.8201999068e-001
303,PIN9 OUT3,1,-4.9245500565e-001
304,PIN10 OUT4,1,-4.9267798662e-001
305,PIN11 OUT5,1,-4.9360400438e-001
306,PIN6 IN6,1,-3.6243399978e-001
307,PIN7 OUT1,1,-4.7628700733e-001
308,PIN3 IN3,1,-4.6125501394e-001
309,PIN4 IN4,1,-4.6137800813e-001
310,PIN5 IN5,1,-4.6141898632e-001
311,PIN2 IN2,1,-4.6162098646e-001
312,PIN26 POK,1,-6.1722499132e-001
313,PIN30 EN,1,-4.9889299273e-001
314,PIN27 FB,1,-4.9477198720e-001
315,PIN29 OTP,1,-4.9739599228e-001
316,EXPOSED_PAD,1,4.2160399258e-002
401,Vfb_pre,1,4.9970099330e-001
402,Vout_pre,1,1.4979599714e+000
403,Vfb_err,1,-5.9834599961e-004
406,Vfb Err Post Expected,1,-5.9834599961e-004
407,Vref_post,1,3.2176100649e-004
409,Vfb_post,1,4.9861600995e-001
410,Ibias_pre,1,5.9259900809e-007
411,Ibias_err,1,-6.8748301268e-001
412,IbiasPost,1,9.9007695553e-007
414,IbiasErr2,1,-1.0022600181e-002
415,Ilim8_pre,1,1.0821299553e+001
416,Ilim_err,1,3.4591698647e-001
417,Ilim8Post,1,7.4293599129e+000
418,Ilim_err2,1,4.9640301615e-002
420,Ilim8_sc,1,2.0292699337e+000
421,IlimSCerr,1,-1.0209199786e-001
502,Ishdn,1,1.1909999739e-004
503,Icc1425,1,6.1256397748e-004
504,Icc18,1,6.1869400088e-004
505,Icc36,1,6.1949400697e-004
506,Ien_high,1,-1.8107300104e-009
507,Idrop_out,1,8.3266699221e-004
508,Ien_low,1,-9.3712004823e-010
509,Ifb,1,-9.8575103635e-009
511,Ipok/r,1,4.1459700256e-012
601,VO14_2mA,1,1.2247799635e+000
602,VFB14_2mA,1,4.9975499511e-001
603,VO36_2mA,1,1.2248799801e+000
604,VFB36_2mA,1,4.9978798628e-001
605,Line_Reg,1,3.7484900531e-005
606,TM_CHECK,1,1.0035199693e-006
607,VO18_4A,1,1.5001800060e+000
609,VFB18_4A,1,5.0011199713e-001
610,TM_CHECK,1,1.0098500525e-006
611,VO36_4A,1,3.4064199924e+000
613,VFB36_4A,1,4.9975898862e-001
614,TM_CHECK,1,9.9058001979e-007
615,VO14_4A,1,1.2255599499e+000
617,VFB14_4A,1,4.9992600083e-001
618,Load_Reg,1,-1.9684700237e-004
619,VO_Char,1,4.9974599481e-001
620,TM_CHECK,1,1.0031600368e-006
621,V_DO_TM,1,5.6806799024e-002
622,I_DO_TM,1,5.0063502789e-001
623,V_DO_RM,1,1.6831399873e-002
624,I_DO_RM,1,1.0006400347e+000
625,RATIO,1,3.3750500679e+000
713,POK_LowV,1,3.1974399462e-003
714,POK_del,1,7.4617601058e-005

#########################################

#### RESULT packet 7 ####
Nb of sites,1
Nb of tests,65
Nb of allocated runs,1
Nb of valid runs,1

#### SITE,0
Software binning,1 
PAT binning,1 
Tests executed,65 

Test#,TestName,Nb. results,Results
301,PIN1 IN1,1,-4.5445498824e-001
302,PIN8 OUT2,1,-4.7015899420e-001
303,PIN9 OUT3,1,-4.8870998621e-001
304,PIN10 OUT4,1,-4.9005699158e-001
305,PIN11 OUT5,1,-4.9098199606e-001
306,PIN6 IN6,1,-3.6940398812e-001
307,PIN7 OUT1,1,-4.8615100980e-001
308,PIN3 IN3,1,-4.5938101411e-001
309,PIN4 IN4,1,-4.5938000083e-001
310,PIN5 IN5,1,-4.5929500461e-001
311,PIN2 IN2,1,-4.6037200093e-001
312,PIN26 POK,1,-6.1768698692e-001
313,PIN30 EN,1,-4.9302199483e-001
314,PIN27 FB,1,-4.9214801192e-001
315,PIN29 OTP,1,-4.9157500267e-001
316,EXPOSED_PAD,1,4.2160399258e-002
401,Vfb_pre,1,4.9797600508e-001
402,Vout_pre,1,1.4925099611e+000
403,Vfb_err,1,-4.0642898530e-003
406,Vfb Err Post Expected,1,-6.4289000875e-005
407,Vref_post,1,3.4881100873e-004
409,Vfb_post,1,4.9998998642e-001
410,Ibias_pre,1,6.5605098598e-007
411,Ibias_err,1,-5.2427297831e-001
412,IbiasPost,1,9.9438398138e-007
414,IbiasErr2,1,-5.6473999284e-003
415,Ilim8_pre,1,1.0494000435e+001
416,Ilim_err,1,3.2552099228e-001
417,Ilim8Post,1,7.2231202126e+000
418,Ilim_err2,1,2.0501499996e-002
420,Ilim8_sc,1,2.1052699089e+000
421,IlimSCerr,1,-6.8463698030e-002
502,Ishdn,1,2.2441799956e-006
503,Icc1425,1,6.2689097831e-004
504,Icc18,1,6.2964600511e-004
505,Icc36,1,6.2831799733e-004
506,Ien_high,1,-1.5906399531e-009
507,Idrop_out,1,9.2713400954e-004
508,Ien_low,1,-8.8209700655e-010
509,Ifb,1,-9.1655296686e-009
511,Ipok/r,1,4.2716398994e-012
601,VO14_2mA,1,1.2256599665e+000
602,VFB14_2mA,1,5.0014197826e-001
603,VO36_2mA,1,1.2255100012e+000
604,VFB36_2mA,1,5.0006502867e-001
605,Line_Reg,1,-5.3103598475e-005
606,TM_CHECK,1,1.0041700307e-006
607,VO18_4A,1,1.5014400482e+000
609,VFB18_4A,1,5.0012499094e-001
610,TM_CHECK,1,1.0113900544e-006
611,VO36_4A,1,3.4067599773e+000
613,VFB36_4A,1,4.9998998642e-001
614,TM_CHECK,1,9.9284295629e-007
615,VO14_4A,1,1.2259199619e+000
617,VFB14_4A,1,5.0036197901e-001
618,Load_Reg,1,-6.5391301177e-005
619,VO_Char,1,5.0007802248e-001
620,TM_CHECK,1,1.0045699810e-006
621,V_DO_TM,1,5.8268100023e-002
622,I_DO_TM,1,5.0072300434e-001
623,V_DO_RM,1,1.7107399181e-002
624,I_DO_RM,1,1.0007300377e+000
625,RATIO,1,3.4060199261e+000
713,POK_LowV,1,3.2973201014e-003
714,POK_del,1,7.2665003245e-005

#########################################

#### RESULT packet 8 ####
Nb of sites,1
Nb of tests,65
Nb of allocated runs,1
Nb of valid runs,1

#### SITE,0
Software binning,17 
PAT binning,17 
Tests executed,63 

Test#,TestName,Nb. results,Results
301,PIN1 IN1,1,-4.5707800984e-001
302,PIN8 OUT2,1,-4.7190698981e-001
303,PIN9 OUT3,1,-4.8933398724e-001
304,PIN10 OUT4,1,-4.9030598998e-001
305,PIN11 OUT5,1,-4.9123200774e-001
306,PIN6 IN6,1,-3.7386301160e-001
307,PIN7 OUT1,1,-4.8502698541e-001
308,PIN3 IN3,1,-4.6262899041e-001
309,PIN4 IN4,1,-4.6250298619e-001
310,PIN5 IN5,1,-4.6241798997e-001
311,PIN2 IN2,1,-4.6374499798e-001
312,PIN26 POK,1,-6.1838698387e-001
313,PIN30 EN,1,-4.9314698577e-001
314,PIN27 FB,1,-4.9177300930e-001
315,PIN29 OTP,1,-4.9208700657e-001
316,EXPOSED_PAD,1,4.2347598821e-002
401,Vfb_pre,1,4.9622699618e-001
402,Vout_pre,1,1.4872399569e+000
403,Vfb_err,1,-7.6029398479e-003
406,Vfb Err Post Expected,1,3.9706000825e-004
407,Vref_post,1,1.6361899907e-004
409,Vfb_post,1,5.0011497736e-001
410,Ibias_pre,1,6.5455799358e-007
411,Ibias_err,1,-5.2775001526e-001
412,IbiasPost,1,9.9429098555e-007
414,IbiasErr2,1,-5.7421098463e-003
415,Ilim8_pre,1,1.0689599991e+001
416,Ilim_err,1,3.3785998821e-001
417,Ilim8Post,1,7.3025698662e+000
418,Ilim_err2,1,3.1727198511e-002
420,Ilim8_sc,1,2.1339900494e+000
421,IlimSCerr,1,-5.5755998939e-002
502,Ishdn,1,1.9327299015e-006
503,Icc1425,1,6.6237500869e-004
504,Icc18,1,6.6806899849e-004
505,Icc36,1,6.7294901237e-004
506,Ien_high,1,-8.9891799560e-010
507,Idrop_out,1,9.0904999524e-004
508,Ien_low,1,-8.9781798662e-010
509,Ifb,1,-9.4800700623e-009
511,Ipok/r,1,4.2087999752e-012
601,VO14_2mA,1,1.2259199619e+000
602,VFB14_2mA,1,5.0026100874e-001
603,VO36_2mA,1,1.2259600163e+000
604,VFB36_2mA,1,5.0023597479e-001
605,Line_Reg,1,1.4056799955e-005
606,TM_CHECK,1,1.0039000244e-006
607,VO18_4A,1,1.5022699833e+000
609,VFB18_4A,1,5.0019401312e-001
610,TM_CHECK,1,1.0106100490e-006
611,VO36_4A,1,3.4083399773e+000
613,VFB36_4A,1,5.0014102459e-001
614,TM_CHECK,1,9.9286603472e-007
615,VO14_4A,1,1.2310999632e+000
617,VFB14_4A,1,5.0049197674e-001
618,Load_Reg,1,-1.2952400139e-003
619,VO_Char,1,5.0018101931e-001
620,TM_CHECK,1,1.0042000440e-006
621,V_DO_TM,1,5.8885101229e-002
622,I_DO_TM,1,5.0069797039e-001
623,V_DO_RM,1,1.7286000773e-002
624,I_DO_RM,1,1.0006699562e+000
625,RATIO,1,3.4065198898e+000
713,POK_LowV,0,n/a 
714,POK_del,0,n/a 

#########################################

#### RESULT packet 9 ####
Nb of sites,1
Nb of tests,65
Nb of allocated runs,1
Nb of valid runs,1

#### SITE,0
Software binning,1 
PAT binning,1 
Tests executed,65 

Test#,TestName,Nb. results,Results
301,PIN1 IN1,1,-4.5357999206e-001
302,PIN8 OUT2,1,-4.7228199244e-001
303,PIN9 OUT3,1,-4.8995798826e-001
304,PIN10 OUT4,1,-4.9118000269e-001
305,PIN11 OUT5,1,-4.9223101139e-001
306,PIN6 IN6,1,-3.6719301343e-001
307,PIN7 OUT1,1,-4.8590099812e-001
