#### RESULT packet 0 ####
Nb of sites,1
Nb of tests,65
Nb of allocated runs,1
Nb of valid runs,1

#### SITE,3
Software binning,1 
PAT binning,1 
Tests executed,65 

Test#,TestName,Nb. results,Results
402,Vout_pre,1,1.4876899719e+000
403,Vfb_err,1,-7.0061897859e-003
406,Vfb Err Post Expected,1,9.9381303880e-004
407,Vref_post,1,3.3144399640e-004
409,Vfb_post,1,5.0053399801e-001
410,Ibias_pre,1,6.6696998147e-007
411,Ibias_err,1,-4.9931699038e-001
412,IbiasPost,1,1.0085500435e-006
414,IbiasErr2,1,8.4741702303e-003
415,Ilim8_pre,1,1.0768899918e+001
416,Ilim_err,1,3.4273499250e-001
417,Ilim8Post,1,7.4337902069e+000
418,Ilim_err2,1,5.0266601145e-002
420,Ilim8_sc,1,2.2252299786e+000
421,IlimSCerr,1,-1.5385500155e-002
502,Ishdn,1,4.9169898375e-006
503,Icc1425,1,6.0436897911e-004
504,Icc18,1,6.1348802410e-004
505,Icc36,1,6.2057102332e-004
506,Ien_high,1,-2.0615100738e-009
507,Idrop_out,1,8.9884502813e-004
508,Ien_low,1,-1.5243299956e-009
509,Ifb,1,-9.3215399843e-009
511,Ipok/r,1,2.8709200815e-012
601,VO14_2mA,1,1.2263799906e+000
602,VFB14_2mA,1,5.0050902367e-001
603,VO36_2mA,1,1.2266399860e+000
604,VFB36_2mA,1,5.0064402819e-001
605,Line_Reg,1,9.7667303635e-005
606,TM_CHECK,1,1.0200200222e-006
607,VO18_4A,1,1.5025800467e+000
609,VFB18_4A,1,5.0058597326e-001
610,TM_CHECK,1,1.0257499525e-006
611,VO36_4A,1,3.4024300575e+000
613,VFB36_4A,1,5.0057101250e-001
614,TM_CHECK,1,1.0046500165e-006
615,VO14_4A,1,1.2270699739e+000
617,VFB14_4A,1,5.0066000223e-001
618,Load_Reg,1,-1.7333299911e-004
619,VO_Char,1,5.0061100721e-001
620,TM_CHECK,1,1.0185600559e-006
621,V_DO_TM,1,5.9185698628e-002
622,I_DO_TM,1,5.0064897537e-001
623,V_DO_RM,1,1.7429599538e-002
624,I_DO_RM,1,1.0006400347e+000
625,RATIO,1,3.3957099915e+000
713,POK_LowV,1,3.2331100665e-003
714,POK_del,1,7.4337200203e-005

#########################################

#### RESULT packet 2 ####
Nb of sites,1
Nb of tests,65
Nb of allocated runs,1
Nb of valid runs,1

#### SITE,3
Software binning,1 
PAT binning,1 
Tests executed,65 

Test#,TestName,Nb. results,Results
301,PIN1 IN1,1,-4.5570200682e-001
302,PIN8 OUT2,1,-4.6349400282e-001
303,PIN9 OUT3,1,-4.8569801450e-001
304,PIN10 OUT4,1,-4.8843199015e-001
305,PIN11 OUT5,1,-4.8895901442e-001
306,PIN6 IN6,1,-3.7325298786e-001
307,PIN7 OUT1,1,-4.7941198945e-001
308,PIN3 IN3,1,-4.6114501357e-001
309,PIN4 IN4,1,-4.6101900935e-001
310,PIN5 IN5,1,-4.6123999357e-001
311,PIN2 IN2,1,-4.6148198843e-001
312,PIN26 POK,1,-6.1869400740e-001
313,PIN30 EN,1,-4.9053800106e-001
314,PIN27 FB,1,-4.8891800642e-001
315,PIN29 OTP,1,-4.8958399892e-001
316,EXPOSED_PAD,1,5.3826700896e-002
401,Vfb_pre,1,4.9705499411e-001
402,Vout_pre,1,1.4894800186e+000
403,Vfb_err,1,-5.9246299788e-003
406,Vfb Err Post Expected,1,7.5373201980e-005
407,Vref_post,1,3.2103600097e-004
409,Vfb_post,1,5.0018197298e-001
410,Ibias_pre,1,6.4316498083e-007
411,Ibias_err,1,-5.5481100082e-001
412,IbiasPost,1,1.0061700095e-006
414,IbiasErr2,1,6.1305700801e-003
415,Ilim8_pre,1,1.0914699554e+001
416,Ilim_err,1,3.5151499510e-001
417,Ilim8Post,1,7.5314002037e+000
418,Ilim_err2,1,6.4057096839e-002
420,Ilim8_sc,1,2.2067699432e+000
421,IlimSCerr,1,-2.3552799597e-002
502,Ishdn,1,2.0836700969e-006
503,Icc1425,1,6.5046001691e-004
504,Icc18,1,6.5297802212e-004
505,Icc36,1,6.5674999496e-004
506,Ien_high,1,-2.4074000571e-009
507,Idrop_out,1,9.4668398378e-004
508,Ien_low,1,-1.6265200298e-009
509,Ifb,1,-9.0070599867e-009
511,Ipok/r,1,6.7074899237e-013
601,VO14_2mA,1,1.2257599831e+000
602,VFB14_2mA,1,5.0034898520e-001
603,VO36_2mA,1,1.2257000208e+000
604,VFB36_2mA,1,5.0023800135e-001
605,Line_Reg,1,-2.2658799935e-005
606,TM_CHECK,1,1.0202199974e-006
607,VO18_4A,1,1.5016700029e+000
609,VFB18_4A,1,5.0028300285e-001
610,TM_CHECK,1,1.0257499525e-006
611,VO36_4A,1,3.3999099731e+000
613,VFB36_4A,1,5.0015598536e-001
614,TM_CHECK,1,1.0039000244e-006
615,VO14_4A,1,1.2261899710e+000
617,VFB14_4A,1,5.0060999393e-001
618,Load_Reg,1,-1.0653000209e-004
619,VO_Char,1,5.0035101175e-001
620,TM_CHECK,1,1.0184600114e-006
621,V_DO_TM,1,5.7423498482e-002
622,I_DO_TM,1,5.0067597628e-001
623,V_DO_RM,1,1.7104700208e-002
624,I_DO_RM,1,1.0006799698e+000
625,RATIO,1,3.3571701050e+000
713,POK_LowV,1,3.2456000336e-003
714,POK_del,1,7.1045498771e-005

#########################################

#### RESULT packet 3 ####
Nb of sites,1
Nb of tests,65
Nb of allocated runs,1
Nb of valid runs,1

#### SITE,3
Software binning,1 
PAT binning,1 
Tests executed,65 

Test#,TestName,Nb. results,Results
301,PIN1 IN1,1,-4.6294701099e-001
302,PIN8 OUT2,1,-4.6549299359e-001
303,PIN9 OUT3,1,-4.8594799638e-001
304,PIN10 OUT4,1,-4.8843199015e-001
305,PIN11 OUT5,1,-4.8870900273e-001
306,PIN6 IN6,1,-3.7577599287e-001
307,PIN7 OUT1,1,-4.7941198945e-001
308,PIN3 IN3,1,-4.6863999963e-001
309,PIN4 IN4,1,-4.6826401353e-001
310,PIN5 IN5,1,-4.6848499775e-001
311,PIN2 IN2,1,-4.6897700429e-001
312,PIN26 POK,1,-6.2001800537e-001
313,PIN30 EN,1,-4.9191099405e-001
314,PIN27 FB,1,-4.9066698551e-001
315,PIN29 OTP,1,-4.9119499326e-001
316,EXPOSED_PAD,1,5.3701899946e-002
401,Vfb_pre,1,4.9663999677e-001
402,Vout_pre,1,1.4880100489e+000
403,Vfb_err,1,-6.7656398751e-003
406,Vfb Err Post Expected,1,-7.6563900802e-004
407,Vref_post,1,4.1886800318e-004
409,Vfb_post,1,4.9976998568e-001
410,Ibias_pre,1,6.6627802653e-007
411,Ibias_err,1,-5.0087499619e-001
412,IbiasPost,1,1.0058599855e-006
414,IbiasErr2,1,5.8263698593e-003
415,Ilim8_pre,1,1.0437299728e+001
416,Ilim_err,1,3.2185700536e-001
417,Ilim8Post,1,7.1115498543e+000
418,Ilim_err2,1,4.7392002307e-003
420,Ilim8_sc,1,2.0509700775e+000
421,IlimSCerr,1,-9.2492200434e-002
502,Ishdn,1,2.5506999464e-006
503,Icc1425,1,6.4032000955e-004
504,Icc18,1,6.4486201154e-004
505,Icc36,1,6.4888398629e-004
506,Ien_high,1,-2.2187300885e-009
507,Idrop_out,1,9.4201200409e-004
508,Ien_low,1,-1.6265200298e-009
509,Ifb,1,-9.6360199819e-009
511,Ipok/r,1,8.5933500983e-013
601,VO14_2mA,1,1.2244100571e+000
602,VFB14_2mA,1,4.9977898598e-001
603,VO36_2mA,1,1.2247300148e+000
604,VFB36_2mA,1,4.9984499812e-001
605,Line_Reg,1,1.2188900291e-004
606,TM_CHECK,1,1.0164100104e-006
607,VO18_4A,1,1.5002499819e+000
609,VFB18_4A,1,4.9979498982e-001
610,TM_CHECK,1,1.0220300055e-006
611,VO36_4A,1,3.3975000381e+000
613,VFB36_4A,1,4.9977299571e-001
614,TM_CHECK,1,1.0060999784e-006
615,VO14_4A,1,1.2254999876e+000
617,VFB14_4A,1,4.9961599708e-001
618,Load_Reg,1,-2.7275699540e-004
619,VO_Char,1,4.9984100461e-001
620,TM_CHECK,1,1.0152000414e-006
621,V_DO_TM,1,5.8422300965e-002
622,I_DO_TM,1,5.0068700314e-001
623,V_DO_RM,1,1.7397100106e-002
624,I_DO_RM,1,1.0007300377e+000
625,RATIO,1,3.3581700325e+000
713,POK_LowV,1,3.2705799676e-003
714,POK_del,1,7.1855996794e-005

#########################################

#### RESULT packet 4 ####
Nb of sites,1
Nb of tests,65
Nb of allocated runs,1
Nb of valid runs,1

#### SITE,3
Software binning,13 
PAT binning,13 
Tests executed,26 

Test#,TestName,Nb. results,Results
301,PIN1 IN1,1,-4.6094799042e-001
302,PIN8 OUT2,1,-4.7011500597e-001
303,PIN9 OUT3,1,-4.8956999183e-001
304,PIN10 OUT4,1,-4.9205499887e-001
305,PIN11 OUT5,1,-4.9220600724e-001
306,PIN6 IN6,1,-3.6632099748e-001
307,PIN7 OUT1,1,-4.8228499293e-001
308,PIN3 IN3,1,-4.6689099073e-001
309,PIN4 IN4,1,-4.6676498652e-001
310,PIN5 IN5,1,-4.6673598886e-001
311,PIN2 IN2,1,-4.6660301089e-001
312,PIN26 POK,1,-6.1950498819e-001
313,PIN30 EN,1,-4.9266099930e-001
314,PIN27 FB,1,-4.9466300011e-001
315,PIN29 OTP,1,-4.9288100004e-001
316,EXPOSED_PAD,1,5.3514700383e-002
401,Vfb_pre,1,4.9380499125e-001
402,Vout_pre,1,1.4796400070e+000
403,Vfb_err,1,-1.2545100413e-002
406,Vfb Err Post Expected,1,-5.4507702589e-004
407,Vref_post,1,3.2103600097e-004
409,Vfb_post,1,4.9980598688e-001
410,Ibias_pre,1,5.4610200095e-007
411,Ibias_err,1,-8.3116102219e-001
412,IbiasPost,1,9.8104794688e-007
414,IbiasErr2,1,-1.9318500534e-002
415,Ilim8_pre,0,n/a 
416,Ilim_err,0,n/a 
417,Ilim8Post,0,n/a 
418,Ilim_err2,0,n/a 
420,Ilim8_sc,0,n/a 
421,IlimSCerr,0,n/a 
502,Ishdn,0,n/a 
503,Icc1425,0,n/a 
504,Icc18,0,n/a 
505,Icc36,0,n/a 
506,Ien_high,0,n/a 
507,Idrop_out,0,n/a 
508,Ien_low,0,n/a 
509,Ifb,0,n/a 
511,Ipok/r,0,n/a 
601,VO14_2mA,0,n/a 
602,VFB14_2mA,0,n/a 
603,VO36_2mA,0,n/a 
604,VFB36_2mA,0,n/a 
605,Line_Reg,0,n/a 
606,TM_CHECK,0,n/a 
607,VO18_4A,0,n/a 
609,VFB18_4A,0,n/a 
610,TM_CHECK,0,n/a 
611,VO36_4A,0,n/a 
613,VFB36_4A,0,n/a 
614,TM_CHECK,0,n/a 
615,VO14_4A,0,n/a 
617,VFB14_4A,0,n/a 
618,Load_Reg,0,n/a 
619,VO_Char,0,n/a 
620,TM_CHECK,0,n/a 
621,V_DO_TM,0,n/a 
622,I_DO_TM,0,n/a 
623,V_DO_RM,0,n/a 
624,I_DO_RM,0,n/a 
625,RATIO,0,n/a 
713,POK_LowV,0,n/a 
714,POK_del,0,n/a 

#########################################

#### RESULT packet 5 ####
Nb of sites,1
Nb of tests,65
Nb of allocated runs,1
Nb of valid runs,1

#### SITE,3
Software binning,1 
PAT binning,1 
Tests executed,65 

Test#,TestName,Nb. results,Results
301,PIN1 IN1,1,-4.6244698763e-001
302,PIN8 OUT2,1,-4.6549299359e-001
303,PIN9 OUT3,1,-4.8707199097e-001
304,PIN10 OUT4,1,-4.8993098736e-001
305,PIN11 OUT5,1,-4.9020799994e-001
306,PIN6 IN6,1,-3.7556400895e-001
307,PIN7 OUT1,1,-4.8016199470e-001
308,PIN3 IN3,1,-4.6751600504e-001
309,PIN4 IN4,1,-4.6739000082e-001
310,PIN5 IN5,1,-4.6736100316e-001
311,PIN2 IN2,1,-4.6722799540e-001
312,PIN26 POK,1,-6.2035501003e-001
313,PIN30 EN,1,-4.9253600836e-001
314,PIN27 FB,1,-4.9191498756e-001
315,PIN29 OTP,1,-4.9319300056e-001
316,EXPOSED_PAD,1,5.3826700896e-002
401,Vfb_pre,1,4.9728301167e-001
402,Vout_pre,1,1.4902199507e+000
403,Vfb_err,1,-5.4636201821e-003
406,Vfb Err Post Expected,1,5.3638499230e-004
407,Vref_post,1,3.2311800169e-004
409,Vfb_post,1,5.0038397312e-001
410,Ibias_pre,1,6.3719397758e-007
411,Ibias_err,1,-5.6937998533e-001
412,IbiasPost,1,9.9285398392e-007
414,IbiasErr2,1,-7.1974699385e-003
415,Ilim8_pre,1,1.0217599869e+001
416,Ilim_err,1,3.0727300048e-001
417,Ilim8Post,1,7.4028902054e+000
418,Ilim_err2,1,4.5900199562e-002
420,Ilim8_sc,1,2.1576199532e+000
421,IlimSCerr,1,-4.5300800353e-002
502,Ishdn,1,2.8931899578e-006
503,Icc1425,1,5.9398001758e-004
504,Icc18,1,6.0025497805e-004
505,Icc36,1,6.0548097827e-004
506,Ien_high,1,-2.1872899048e-009
507,Idrop_out,1,8.9993700385e-004
508,Ien_low,1,-1.0683900431e-009
509,Ifb,1,-8.9441698492e-009
511,Ipok/r,1,2.3051599692e-012
601,VO14_2mA,1,1.2260400057e+000
602,VFB14_2mA,1,5.0047200918e-001
603,VO36_2mA,1,1.2262699604e+000
604,VFB36_2mA,1,5.0046700239e-001
605,Line_Reg,1,8.5947198386e-005
606,TM_CHECK,1,1.0040499774e-006
607,VO18_4A,1,1.5021899939e+000
609,VFB18_4A,1,5.0043201447e-001
610,TM_CHECK,1,1.0091299600e-006
611,VO36_4A,1,3.4017300606e+000
613,VFB36_4A,1,5.0049400330e-001
614,TM_CHECK,1,9.8967802842e-007
615,VO14_4A,1,1.2267099619e+000
617,VFB14_4A,1,5.0051599741e-001
618,Load_Reg,1,-1.6573700123e-004
619,VO_Char,1,5.0048601627e-001
620,TM_CHECK,1,1.0023900359e-006
621,V_DO_TM,1,6.0290098190e-002
622,I_DO_TM,1,5.0065797567e-001
623,V_DO_RM,1,1.7786899582e-002
624,I_DO_RM,1,1.0006699562e+000
625,RATIO,1,3.3895900249e+000
713,POK_LowV,1,3.3205400687e-003
714,POK_del,1,7.5080701208e-005

#########################################

#### RESULT packet 6 ####
Nb of sites,1
Nb of tests,65
Nb of allocated runs,1
Nb of valid runs,1

#### SITE,3
Software binning,6 
PAT binning,6 
Tests executed,16 

Test#,TestName,Nb. results,Results
301,PIN1 IN1,1,-2.4310100079e-001
302,PIN8 OUT2,1,-4.7910898924e-001
303,PIN9 OUT3,1,-4.7770398855e-001
304,PIN10 OUT4,1,-4.7756499052e-001
305,PIN11 OUT5,1,-4.7784200311e-001
306,PIN6 IN6,1,6.9204000756e-003
307,PIN7 OUT1,1,-1.1196399573e-003
308,PIN3 IN3,1,-4.7775900364e-001
309,PIN4 IN4,1,-4.7750800848e-001
310,PIN5 IN5,1,-4.7772899270e-001
311,PIN2 IN2,1,-4.7909501195e-001
312,PIN26 POK,1,-4.9189001322e-001
313,PIN30 EN,1,-4.9540799856e-001
314,PIN27 FB,1,-4.9566200376e-001
315,PIN29 OTP,1,-4.9444198608e-001
316,EXPOSED_PAD,1,5.3639501333e-002
401,Vfb_pre,0,n/a 
402,Vout_pre,0,n/a 
403,Vfb_err,0,n/a 
406,Vfb Err Post Expected,0,n/a 
407,Vref_post,0,n/a 
409,Vfb_post,0,n/a 
410,Ibias_pre,0,n/a 
411,Ibias_err,0,n/a 
412,IbiasPost,0,n/a 
414,IbiasErr2,0,n/a 
415,Ilim8_pre,0,n/a 
416,Ilim_err,0,n/a 
417,Ilim8Post,0,n/a 
418,Ilim_err2,0,n/a 
420,Ilim8_sc,0,n/a 
421,IlimSCerr,0,n/a 
502,Ishdn,0,n/a 
503,Icc1425,0,n/a 
504,Icc18,0,n/a 
505,Icc36,0,n/a 
506,Ien_high,0,n/a 
507,Idrop_out,0,n/a 
508,Ien_low,0,n/a 
509,Ifb,0,n/a 
511,Ipok/r,0,n/a 
601,VO14_2mA,0,n/a 
602,VFB14_2mA,0,n/a 
603,VO36_2mA,0,n/a 
604,VFB36_2mA,0,n/a 
605,Line_Reg,0,n/a 
606,TM_CHECK,0,n/a 
607,VO18_4A,0,n/a 
609,VFB18_4A,0,n/a 
610,TM_CHECK,0,n/a 
611,VO36_4A,0,n/a 
613,VFB36_4A,0,n/a 
614,TM_CHECK,0,n/a 
615,VO14_4A,0,n/a 
617,VFB14_4A,0,n/a 
618,Load_Reg,0,n/a 
619,VO_Char,0,n/a 
620,TM_CHECK,0,n/a 
621,V_DO_TM,0,n/a 
622,I_DO_TM,0,n/a 
623,V_DO_RM,0,n/a 
624,I_DO_RM,0,n/a 
625,RATIO,0,n/a 
713,POK_LowV,0,n/a 
714,POK_del,0,n/a 

#########################################

#### RESULT packet 7 ####
Nb of sites,1
Nb of tests,65
Nb of allocated runs,1
Nb of valid runs,1

#### SITE,3
Software binning,1 
PAT binning,1 
Tests executed,65 

Test#,TestName,Nb. results,Results
301,PIN1 IN1,1,-4.6082299948e-001
302,PIN8 OUT2,1,-4.6624198556e-001
303,PIN9 OUT3,1,-4.8457399011e-001
304,PIN10 OUT4,1,-4.8668399453e-001
305,PIN11 OUT5,1,-4.8708501458e-001
306,PIN6 IN6,1,-3.7433999777e-001
307,PIN7 OUT1,1,-4.7791299224e-001
308,PIN3 IN3,1,-4.6601700783e-001
309,PIN4 IN4,1,-4.6601599455e-001
310,PIN5 IN5,1,-4.6611100435e-001
311,PIN2 IN2,1,-4.6585398912e-001
312,PIN26 POK,1,-6.2039202452e-001
313,PIN30 EN,1,-4.8816499114e-001
314,PIN27 FB,1,-4.8966801167e-001
315,PIN29 OTP,1,-4.8787298799e-001
316,EXPOSED_PAD,1,5.3951501846e-002
401,Vfb_pre,1,4.9610900879e-001
402,Vout_pre,1,1.4866299629e+000
403,Vfb_err,1,-7.8426701948e-003
406,Vfb Err Post Expected,1,1.5733299369e-004
407,Vref_post,1,3.0022099963e-004
409,Vfb_post,1,5.0007200241e-001
410,Ibias_pre,1,6.4620002149e-007
411,Ibias_err,1,-5.4750800133e-001
412,IbiasPost,1,1.0112800055e-006
414,IbiasErr2,1,1.1151500046e-002
415,Ilim8_pre,1,1.0228199959e+001
416,Ilim_err,1,3.0799299479e-001
417,Ilim8Post,1,7.3299598694e+000
418,Ilim_err2,1,3.5596799105e-002
420,Ilim8_sc,1,2.2593801022e+000
421,IlimSCerr,1,-2.7483800659e-004
502,Ishdn,1,2.4261601084e-006
503,Icc1425,1,6.0818798374e-004
504,Icc18,1,6.1802298296e-004
505,Icc36,1,6.2387099024e-004
506,Ien_high,1,-2.3130599658e-009
507,Idrop_out,1,8.7749597151e-004
508,Ien_low,1,-1.3277999811e-009
509,Ifb,1,-9.3215399843e-009
511,Ipok/r,1,1.6785399839e-013
601,VO14_2mA,1,1.2254400253e+000
602,VFB14_2mA,1,5.0016599894e-001
603,VO36_2mA,1,1.2255400419e+000
604,VFB36_2mA,1,5.0018602610e-001
605,Line_Reg,1,3.7504200009e-005
606,TM_CHECK,1,1.0213400401e-006
607,VO18_4A,1,1.5013999939e+000
609,VFB18_4A,1,5.0015300512e-001
610,TM_CHECK,1,1.0264200228e-006
611,VO36_4A,1,3.3997600079e+000
613,VFB36_4A,1,5.0016599894e-001
614,TM_CHECK,1,1.0085500435e-006
615,VO14_4A,1,1.2265800238e+000
617,VFB14_4A,1,4.9997600913e-001
618,Load_Reg,1,-2.8470301186e-004
619,VO_Char,1,5.0023299456e-001
620,TM_CHECK,1,1.0202900285e-006
621,V_DO_TM,1,5.8097500354e-002
622,I_DO_TM,1,5.0060999393e-001
623,V_DO_RM,1,1.7064100131e-002
624,I_DO_RM,1,1.0006300211e+000
625,RATIO,1,3.4046599865e+000
713,POK_LowV,1,3.2081298996e-003
714,POK_del,1,7.0734698966e-005

#########################################

#### RESULT packet 8 ####
Nb of sites,1
Nb of tests,65
Nb of allocated runs,1
Nb of valid runs,1

#### SITE,3
Software binning,1 
PAT binning,1 
Tests executed,65 

Test#,TestName,Nb. results,Results
301,PIN1 IN1,1,-4.6207201481e-001
302,PIN8 OUT2,1,-4.6449398994e-001
303,PIN9 OUT3,1,-4.8457399011e-001
304,PIN10 OUT4,1,-4.8718300462e-001
305,PIN11 OUT5,1,-4.8745998740e-001
306,PIN6 IN6,1,-3.7680000067e-001
307,PIN7 OUT1,1,-4.7866299748e-001
308,PIN3 IN3,1,-4.6776500344e-001
309,PIN4 IN4,1,-4.6776500344e-001
310,PIN5 IN5,1,-4.6786001325e-001
311,PIN2 IN2,1,-4.6847701073e-001
312,PIN26 POK,1,-6.2039202452e-001
313,PIN30 EN,1,-4.9016299844e-001
314,PIN27 FB,1,-4.8929300904e-001
315,PIN29 OTP,1,-4.8889699578e-001
316,EXPOSED_PAD,1,5.3701899946e-002
401,Vfb_pre,1,4.9679300189e-001
402,Vout_pre,1,1.4885699749e+000
403,Vfb_err,1,-6.4556300640e-003
406,Vfb Err Post Expected,1,-4.5562899322e-004
407,Vref_post,1,3.6266699317e-004
409,Vfb_post,1,4.9989700317e-001
410,Ibias_pre,1,6.5626801415e-007
411,Ibias_err,1,-5.2376800776e-001
412,IbiasPost,1,9.9078795301e-007
414,IbiasErr2,1,-9.2975599691e-003
415,Ilim8_pre,1,1.0343799591e+001
416,Ilim_err,1,3.1572198868e-001
417,Ilim8Post,1,7.4538998604e+000
418,Ilim_err2,1,5.3107399493e-002
420,Ilim8_sc,1,2.2054901123e+000
421,IlimSCerr,1,-2.4117700756e-002
502,Ishdn,1,2.2082099349e-006
503,Icc1425,1,6.3395802863e-004
504,Icc18,1,6.3517899252e-004
505,Icc36,1,6.3561997376e-004
506,Ien_high,1,-2.4702799806e-009
507,Idrop_out,1,9.1552000958e-004
508,Ien_low,1,-1.3671099808e-009
509,Ifb,1,-8.9756202470e-009
511,Ipok/r,1,1.7393999652e-012
601,VO14_2mA,1,1.2249000072e+000
602,VFB14_2mA,1,5.0002002716e-001
603,VO36_2mA,1,1.2251100540e+000
604,VFB36_2mA,1,4.9996000528e-001
605,Line_Reg,1,8.1259197032e-005
606,TM_CHECK,1,1.0018000012e-006
607,VO18_4A,1,1.5009000301e+000
609,VFB18_4A,1,4.9995398521e-001
610,TM_CHECK,1,1.0072200212e-006
611,VO36_4A,1,3.3985099792e+000
613,VFB36_4A,1,4.9994900823e-001
614,TM_CHECK,1,9.8763200640e-007
615,VO14_4A,1,1.2259700298e+000
617,VFB14_4A,1,4.9978899956e-001
618,Load_Reg,1,-2.6932699257e-004
619,VO_Char,1,5.0002598763e-001
620,TM_CHECK,1,1.0003300304e-006
621,V_DO_TM,1,5.7967599481e-002
622,I_DO_TM,1,5.0067901611e-001
623,V_DO_RM,1,1.7250899225e-002
624,I_DO_RM,1,1.0006799698e+000
625,RATIO,1,3.3602600098e+000
713,POK_LowV,1,3.2456000336e-003
714,POK_del,1,7.2336297308e-005

#########################################

#### RESULT packet 9 ####
Nb of sites,1
Nb of tests,65
Nb of allocated runs,1
Nb of valid runs,1

#### SITE,3
Software binning,6 
PAT binning,6 
Tests executed,16 

Test#,TestName,Nb. results,Results
301,PIN1 IN1,1,-2.4210199714e-001
302,PIN8 OUT2,1,-4.7910898924e-001
303,PIN9 OUT3,1,-4.7757899761e-001
304,PIN10 OUT4,1,-4.7743999958e-001
305,PIN11 OUT5,1,-4.7784200311e-001
306,PIN6 IN6,1,5.2467198111e-003
307,PIN7 OUT1,1,-1.4943799470e-003
308,PIN3 IN3,1,-4.7750899196e-001
309,PIN4 IN4,1,-4.7738298774e-001
310,PIN5 IN5,1,-4.7735399008e-001
