#### RESULT packet 0 ####
Nb of sites,1
Nb of tests,65
Nb of allocated runs,1
Nb of valid runs,1

#### SITE,7
Software binning,1 
PAT binning,1 
Tests executed,65 

Test#,TestName,Nb. results,Results
304,PIN10 OUT4,1,-4.8961499333e-001 
305,PIN11 OUT5,1,-4.9069800973e-001 
306,PIN6 IN6,1,-3.6128699780e-001 
307,PIN7 OUT1,1,-4.7620499134e-001 
308,PIN3 IN3,1,-4.6370500326e-001 
309,PIN4 IN4,1,-4.6377500892e-001 
310,PIN5 IN5,1,-4.6386399865e-001 
311,PIN2 IN2,1,-4.6421501040e-001 
312,PIN26 POK,1,-6.1826997995e-001 
313,PIN30 EN,1,-4.9463900924e-001 
314,PIN27 FB,1,-4.9342000484e-001 
315,PIN29 OTP,1,-4.9347299337e-001 
316,EXPOSED_PAD,1,5.4419901222e-002 
401,Vfb_pre,1,4.9813601375e-001 
402,Vout_pre,1,1.4921200275e+000 
403,Vfb_err,1,-3.7419199944e-003 
406,Vfb Err Post Expected,1,2.5808200007e-004 
407,Vref_post,1,5.6049501291e-004 
409,Vfb_post,1,5.0025099516e-001 
410,Ibias_pre,1,6.4919299803e-007 
411,Ibias_err,1,-5.4037302732e-001 
412,IbiasPost,1,9.8553402950e-007 
414,IbiasErr2,1,-1.4677899890e-002 
415,Ilim8_pre,1,1.0880100250e+001 
416,Ilim_err,1,3.4945499897e-001 
417,Ilim8Post,1,7.5112800598e+000 
418,Ilim_err2,1,6.1214301735e-002 
420,Ilim8_sc,1,2.0135200024e+000 
421,IlimSCerr,1,-1.0905999690e-001 
502,Ishdn,1,2.4879700504e-006 
503,Icc1425,1,5.6689302437e-004 
504,Icc18,1,5.7090399787e-004 
505,Icc36,1,5.8020098368e-004 
506,Ien_high,1,-1.7968400101e-009 
507,Idrop_out,1,8.3643797552e-004 
508,Ien_low,1,-1.0103400339e-009 
509,Ifb,1,-7.4166699449e-009 
511,Ipok/r,1,2.2934800760e-012 
601,VO14_2mA,1,1.2261699438e+000 
602,VFB14_2mA,1,5.0029301643e-001 
603,VO36_2mA,1,1.2261199951e+000 
604,VFB36_2mA,1,5.0035899878e-001 
605,Line_Reg,1,-1.9529799829e-005 
606,TM_CHECK,1,9.9596502423e-007 
607,VO18_4A,1,1.5018700361e+000 
609,VFB18_4A,1,5.0043201447e-001 
610,TM_CHECK,1,1.0015199905e-006 
611,VO36_4A,1,3.4100999832e+000 
613,VFB36_4A,1,5.0051802397e-001 
614,TM_CHECK,1,9.8265797988e-007 
615,VO14_4A,1,1.2252000570e+000 
617,VFB14_4A,1,5.0077098608e-001 
618,Load_Reg,1,2.4272500013e-004 
619,VO_Char,1,5.0022900105e-001 
620,TM_CHECK,1,9.9483304439e-007 
621,V_DO_TM,1,5.6361600757e-002 
622,I_DO_TM,1,5.0060802698e-001 
623,V_DO_RM,1,1.6784099862e-002 
624,I_DO_RM,1,1.0006099939e+000 
625,RATIO,1,3.3580300808e+000 
713,POK_LowV,1,3.7555200979e-003 
714,POK_del,1,6.9049601734e-005 

#########################################

#### RESULT packet 3 ####
Nb of sites,1
Nb of tests,65
Nb of allocated runs,1
Nb of valid runs,1

#### SITE,7
Software binning,13 
PAT binning,13 
Tests executed,26 

Test#,TestName,Nb. results,Results
301,PIN1 IN1,1,-4.6238601208e-001 
302,PIN8 OUT2,1,-4.6127301455e-001 
303,PIN9 OUT3,1,-4.8610100150e-001 
304,PIN10 OUT4,1,-4.8899099231e-001 
305,PIN11 OUT5,1,-4.9019798636e-001 
306,PIN6 IN6,1,-3.7019398808e-001 
307,PIN7 OUT1,1,-4.7445601225e-001 
308,PIN3 IN3,1,-4.6782800555e-001 
309,PIN4 IN4,1,-4.6789801121e-001 
310,PIN5 IN5,1,-4.6798598766e-001 
311,PIN2 IN2,1,-4.6821299195e-001 
312,PIN26 POK,1,-6.1955600977e-001 
313,PIN30 EN,1,-4.9401399493e-001 
314,PIN27 FB,1,-4.9079701304e-001 
315,PIN29 OTP,1,-4.9062600732e-001 
316,EXPOSED_PAD,1,5.4856698960e-002 
401,Vfb_pre,1,4.9455100298e-001 
402,Vout_pre,1,1.4814599752e+000 
403,Vfb_err,1,-1.1017399840e-002 
406,Vfb Err Post Expected,1,9.8258000799e-004 
407,Vref_post,1,3.9606000064e-004 
409,Vfb_post,1,5.0065702200e-001 
410,Ibias_pre,1,5.4463401966e-007 
411,Ibias_err,1,-8.3609497547e-001 
412,IbiasPost,1,1.0191499769e-006 
414,IbiasErr2,1,1.8787400797e-002 
415,Ilim8_pre,0,n/a 
416,Ilim_err,0,n/a 
417,Ilim8Post,0,n/a 
418,Ilim_err2,0,n/a 
420,Ilim8_sc,0,n/a 
421,IlimSCerr,0,n/a 
502,Ishdn,0,n/a 
503,Icc1425,0,n/a 
504,Icc18,0,n/a 
505,Icc36,0,n/a 
506,Ien_high,0,n/a 
507,Idrop_out,0,n/a 
508,Ien_low,0,n/a 
509,Ifb,0,n/a 
511,Ipok/r,0,n/a 
601,VO14_2mA,0,n/a 
602,VFB14_2mA,0,n/a 
603,VO36_2mA,0,n/a 
604,VFB36_2mA,0,n/a 
605,Line_Reg,0,n/a 
606,TM_CHECK,0,n/a 
607,VO18_4A,0,n/a 
609,VFB18_4A,0,n/a 
610,TM_CHECK,0,n/a 
611,VO36_4A,0,n/a 
613,VFB36_4A,0,n/a 
614,TM_CHECK,0,n/a 
615,VO14_4A,0,n/a 
617,VFB14_4A,0,n/a 
618,Load_Reg,0,n/a 
619,VO_Char,0,n/a 
620,TM_CHECK,0,n/a 
621,V_DO_TM,0,n/a 
622,I_DO_TM,0,n/a 
623,V_DO_RM,0,n/a 
624,I_DO_RM,0,n/a 
625,RATIO,0,n/a 
713,POK_LowV,0,n/a 
714,POK_del,0,n/a 

#########################################

#### RESULT packet 4 ####
Nb of sites,1
Nb of tests,65
Nb of allocated runs,1
Nb of valid runs,1

#### SITE,7
Software binning,1 
PAT binning,1 
Tests executed,65 

Test#,TestName,Nb. results,Results
301,PIN1 IN1,1,-4.6313500404e-001 
302,PIN8 OUT2,1,-4.6277201176e-001 
303,PIN9 OUT3,1,-4.8772400618e-001 
304,PIN10 OUT4,1,-4.9048998952e-001 
305,PIN11 OUT5,1,-4.9157199264e-001 
306,PIN6 IN6,1,-3.7266799808e-001 
307,PIN7 OUT1,1,-4.7657901049e-001 
308,PIN3 IN3,1,-4.6857801080e-001 
309,PIN4 IN4,1,-4.6864798665e-001 
310,PIN5 IN5,1,-4.6861100197e-001 
311,PIN2 IN2,1,-4.6896201372e-001 
312,PIN26 POK,1,-6.1955600977e-001 
313,PIN30 EN,1,-4.9376401305e-001 
314,PIN27 FB,1,-4.9279499054e-001 
315,PIN29 OTP,1,-4.9234899879e-001 
316,EXPOSED_PAD,1,5.4607100785e-002 
401,Vfb_pre,1,4.9327701330e-001 
402,Vout_pre,1,1.4772399664e+000 
403,Vfb_err,1,-1.3628600165e-002 
406,Vfb Err Post Expected,1,3.7139200140e-004 
407,Vref_post,1,3.6067600013e-004 
409,Vfb_post,1,5.0035297871e-001 
410,Ibias_pre,1,6.4214299300e-007 
411,Ibias_err,1,-5.5728501081e-001 
412,IbiasPost,1,1.0058699900e-006 
414,IbiasErr2,1,5.8319601230e-003 
415,Ilim8_pre,1,1.0254500389e+001 
416,Ilim_err,1,3.0976501107e-001 
417,Ilim8Post,1,7.3548598289e+000 
418,Ilim_err2,1,3.9114300162e-002 
420,Ilim8_sc,1,2.1461799145e+000 
421,IlimSCerr,1,-5.0363298506e-002 
502,Ishdn,1,1.9273300040e-006 
503,Icc1425,1,5.8351497864e-004 
504,Icc18,1,5.8825302403e-004 
505,Icc36,1,5.9330300428e-004 
506,Ien_high,1,-1.5765799777e-009 
507,Idrop_out,1,8.1071699969e-004 
508,Ien_low,1,-1.1126000121e-009 
509,Ifb,1,-7.9826101285e-009 
511,Ipok/r,1,3.0475199187e-012 
601,VO14_2mA,1,1.2266600132e+000 
602,VFB14_2mA,1,5.0053602457e-001 
603,VO36_2mA,1,1.2265399694e+000 
604,VFB36_2mA,1,5.0054001808e-001 
605,Line_Reg,1,-4.6871500672e-005 
606,TM_CHECK,1,1.0179700212e-006 
607,VO18_4A,1,1.5022499561e+000 
609,VFB18_4A,1,5.0057697296e-001 
610,TM_CHECK,1,1.0235800119e-006 
611,VO36_4A,1,3.4105100632e+000 
613,VFB36_4A,1,5.0065898895e-001 
614,TM_CHECK,1,1.0018600278e-006 
615,VO14_4A,1,1.2261799574e+000 
617,VFB14_4A,1,5.0104898214e-001 
618,Load_Reg,1,1.1931100016e-004 
619,VO_Char,1,5.0049799681e-001 
620,TM_CHECK,1,1.0163399793e-006 
621,V_DO_TM,1,5.7547099888e-002 
622,I_DO_TM,1,5.0061297417e-001 
623,V_DO_RM,1,1.6889700666e-002 
624,I_DO_RM,1,1.0006200075e+000 
625,RATIO,1,3.4072299004e+000 
713,POK_LowV,1,3.5307300277e-003 
714,POK_del,1,7.1248497989e-005 

#########################################

#### RESULT packet 5 ####
Nb of sites,1
Nb of tests,65
Nb of allocated runs,1
Nb of valid runs,1

#### SITE,7
Software binning,1 
PAT binning,1 
Tests executed,65 

Test#,TestName,Nb. results,Results
301,PIN1 IN1,1,-4.6151098609e-001 
302,PIN8 OUT2,1,-4.6152299643e-001 
303,PIN9 OUT3,1,-4.8510101438e-001 
304,PIN10 OUT4,1,-4.8774200678e-001 
305,PIN11 OUT5,1,-4.8844999075e-001 
306,PIN6 IN6,1,-3.7275600433e-001 
307,PIN7 OUT1,1,-4.7483101487e-001 
308,PIN3 IN3,1,-4.6832799911e-001 
309,PIN4 IN4,1,-4.6814799309e-001 
310,PIN5 IN5,1,-4.6798598766e-001 
311,PIN2 IN2,1,-4.6858799458e-001 
312,PIN26 POK,1,-6.1993098259e-001 
313,PIN30 EN,1,-4.9076700211e-001 
314,PIN27 FB,1,-4.9142101407e-001 
315,PIN29 OTP,1,-4.9114999175e-001 
316,EXPOSED_PAD,1,5.4669499397e-002 
401,Vfb_pre,1,4.9575701356e-001 
402,Vout_pre,1,1.4849300385e+000 
403,Vfb_err,1,-8.5593899712e-003 
406,Vfb Err Post Expected,1,-5.5938697187e-004 
407,Vref_post,1,4.8764399253e-004 
409,Vfb_post,1,4.9976199865e-001 
410,Ibias_pre,1,6.1299101617e-007 
411,Ibias_err,1,-6.3134497404e-001 
412,IbiasPost,1,1.0121500509e-006 
414,IbiasErr2,1,1.2008399703e-002 
415,Ilim8_pre,1,1.0797900200e+001 
416,Ilim_err,1,3.4450098872e-001 
417,Ilim8Post,1,7.4230999947e+000 
418,Ilim_err2,1,4.8755299300e-002 
420,Ilim8_sc,1,2.2245800495e+000 
421,IlimSCerr,1,-1.5672599897e-002 
502,Ishdn,1,1.9273300040e-006 
503,Icc1425,1,5.9736502590e-004 
504,Icc18,1,6.0487497831e-004 
505,Icc36,1,6.0051900800e-004 
506,Ien_high,1,-1.8597700047e-009 
507,Idrop_out,1,8.8211498223e-004 
508,Ien_low,1,-8.6087598161e-010 
509,Ifb,1,-7.2908998838e-009 
511,Ipok/r,1,3.1103600598e-012 
601,VO14_2mA,1,1.2251800299e+000 
602,VFB14_2mA,1,4.9997800589e-001 
603,VO36_2mA,1,1.2251100540e+000 
604,VFB36_2mA,1,4.9990299344e-001 
605,Line_Reg,1,-2.6560499464e-005 
606,TM_CHECK,1,1.0221000366e-006 
607,VO18_4A,1,1.5005799532e+000 
609,VFB18_4A,1,4.9997100234e-001 
610,TM_CHECK,1,1.0274700344e-006 
611,VO36_4A,1,3.4072000980e+000 
613,VFB36_4A,1,5.0015199184e-001 
614,TM_CHECK,1,1.0088399449e-006 
615,VO14_4A,1,1.2253299952e+000 
617,VFB14_4A,1,5.0094002485e-001 
618,Load_Reg,1,-3.6320001527e-005 
619,VO_Char,1,4.9980899692e-001 
620,TM_CHECK,1,1.0210800383e-006 
621,V_DO_TM,1,5.6710798293e-002 
622,I_DO_TM,1,5.0065898895e-001 
623,V_DO_RM,1,1.6621699557e-002 
624,I_DO_RM,1,1.0006599426e+000 
625,RATIO,1,3.4118399620e+000 
713,POK_LowV,1,3.5307300277e-003 
714,POK_del,1,7.0278198109e-005 

#########################################

#### RESULT packet 6 ####
Nb of sites,1
Nb of tests,65
Nb of allocated runs,1
Nb of valid runs,1

#### SITE,7
Software binning,1 
PAT binning,1 
Tests executed,65 

Test#,TestName,Nb. results,Results
301,PIN1 IN1,1,-4.6226099133e-001 
302,PIN8 OUT2,1,-4.6202200651e-001 
303,PIN9 OUT3,1,-4.8809900880e-001 
304,PIN10 OUT4,1,-4.9123901129e-001 
305,PIN11 OUT5,1,-4.9244600534e-001 
306,PIN6 IN6,1,-3.7409201264e-001 
307,PIN7 OUT1,1,-4.7657901049e-001 
308,PIN3 IN3,1,-4.6807798743e-001 
309,PIN4 IN4,1,-4.6814799309e-001 
310,PIN5 IN5,1,-4.6823599935e-001 
311,PIN2 IN2,1,-4.6871200204e-001 
312,PIN26 POK,1,-6.2030500174e-001 
313,PIN30 EN,1,-4.9413898587e-001 
314,PIN27 FB,1,-4.9266999960e-001 
315,PIN29 OTP,1,-4.9401000142e-001 
316,EXPOSED_PAD,1,5.4669499397e-002 
401,Vfb_pre,1,4.9476999044e-001 
402,Vout_pre,1,1.4817899466e+000 
403,Vfb_err,1,-1.0570799932e-002 
406,Vfb Err Post Expected,1,-5.7077402016e-004 
407,Vref_post,1,4.4393399730e-004 
409,Vfb_post,1,4.9975600839e-001 
410,Ibias_pre,1,6.0491601062e-007 
411,Ibias_err,1,-6.5312200785e-001 
412,IbiasPost,1,9.9801297893e-007 
414,IbiasErr2,1,-1.9913199358e-003 
415,Ilim8_pre,1,1.0192299843e+001 
416,Ilim_err,1,3.0555099249e-001 
417,Ilim8Post,1,7.2631101608e+000 
418,Ilim_err2,1,2.6151899248e-002 
420,Ilim8_sc,1,2.1098499298e+000 
421,IlimSCerr,1,-6.6437803209e-002 
502,Ishdn,1,1.9896199319e-006 
503,Icc1425,1,6.7068397766e-004 
504,Icc18,1,6.7366700387e-004 
505,Icc36,1,6.7490700167e-004 
506,Ien_high,1,-1.7653699613e-009 
507,Idrop_out,1,9.6317799762e-004 
508,Ien_low,1,-6.8781297324e-010 
509,Ifb,1,-7.1651400368e-009 
511,Ipok/r,1,3.6130599380e-012 
601,VO14_2mA,1,1.2251499891e+000 
602,VFB14_2mA,1,4.9993500113e-001 
603,VO36_2mA,1,1.2250399590e+000 
604,VFB36_2mA,1,4.9992799759e-001 
605,Line_Reg,1,-4.0621900553e-005 
606,TM_CHECK,1,1.0094800018e-006 
607,VO18_4A,1,1.5003800392e+000 
609,VFB18_4A,1,4.9991199374e-001 
610,TM_CHECK,1,1.0152599543e-006 
611,VO36_4A,1,3.4064900875e+000 
613,VFB36_4A,1,5.0004798174e-001 
614,TM_CHECK,1,9.9457497527e-007 
615,VO14_4A,1,1.2252999544e+000 
617,VFB14_4A,1,5.0046801567e-001 
618,Load_Reg,1,-3.9137401473e-005 
619,VO_Char,1,4.9981701374e-001 
620,TM_CHECK,1,1.0076900026e-006 
621,V_DO_TM,1,5.9853199869e-002 
622,I_DO_TM,1,5.0068497658e-001 
623,V_DO_RM,1,1.7409399152e-002 
624,I_DO_RM,1,1.0007200241e+000 
625,RATIO,1,3.4379899502e+000 
713,POK_LowV,1,3.6181500182e-003 
714,POK_del,1,7.1360096626e-005 

#########################################

#### RESULT packet 7 ####
Nb of sites,1
Nb of tests,65
Nb of allocated runs,1
Nb of valid runs,1

#### SITE,7
Software binning,1 
PAT binning,1 
Tests executed,65 

Test#,TestName,Nb. results,Results
301,PIN1 IN1,1,-4.6338498592e-001 
302,PIN8 OUT2,1,-4.6177300811e-001 
303,PIN9 OUT3,1,-4.8834899068e-001 
304,PIN10 OUT4,1,-4.9148899317e-001 
305,PIN11 OUT5,1,-4.9257099628e-001 
306,PIN6 IN6,1,-3.7566700578e-001 
307,PIN7 OUT1,1,-4.7633001208e-001 
308,PIN3 IN3,1,-4.6945199370e-001 
309,PIN4 IN4,1,-4.6952199936e-001 
310,PIN5 IN5,1,-4.6948501468e-001 
311,PIN2 IN2,1,-4.6946200728e-001 
312,PIN26 POK,1,-6.2055498362e-001 
313,PIN30 EN,1,-4.9488800764e-001 
314,PIN27 FB,1,-4.9429398775e-001 
315,PIN29 OTP,1,-4.9414798617e-001 
316,EXPOSED_PAD,1,5.4544698447e-002 
401,Vfb_pre,1,4.9634999037e-001 
402,Vout_pre,1,1.4864900112e+000 
403,Vfb_err,1,-7.3538599536e-003 
406,Vfb Err Post Expected,1,6.4614199800e-004 
407,Vref_post,1,4.8348100972e-004 
409,Vfb_post,1,5.0028800964e-001 
410,Ibias_pre,1,6.1060802636e-007 
411,Ibias_err,1,-6.3771200180e-001 
412,IbiasPost,1,1.0069200016e-006 
414,IbiasErr2,1,6.8711298518e-003 
415,Ilim8_pre,1,1.0747799873e+001 
416,Ilim_err,1,3.4144899249e-001 
417,Ilim8Post,1,7.3471999168e+000 
418,Ilim_err2,1,3.8032200187e-002 
420,Ilim8_sc,1,2.1708099842e+000 
421,IlimSCerr,1,-3.9466600865e-002 
502,Ishdn,1,2.4568200843e-006 
503,Icc1425,1,6.2947702827e-004 
504,Icc18,1,6.3216901617e-004 
505,Icc36,1,6.3591200160e-004 
506,Ien_high,1,-2.0800299261e-009 
507,Idrop_out,1,8.9489697712e-004 
508,Ien_low,1,-1.0418099716e-009 
509,Ifb,1,-7.2594601441e-009 
511,Ipok/r,1,2.9218500449e-012 
601,VO14_2mA,1,1.2263599634e+000 
602,VFB14_2mA,1,5.0045698881e-001 
603,VO36_2mA,1,1.2263599634e+000 
604,VFB36_2mA,1,5.0048798323e-001 
605,Line_Reg,1,0.0000000000e+000 
606,TM_CHECK,1,1.0177100194e-006 
607,VO18_4A,1,1.5021200180e+000 
609,VFB18_4A,1,5.0047802925e-001 
610,TM_CHECK,1,1.0233300145e-006 
611,VO36_4A,1,3.4110200405e+000 
613,VFB36_4A,1,5.0067800283e-001 
614,TM_CHECK,1,1.0039300378e-006 
615,VO14_4A,1,1.2262500525e+000 
617,VFB14_4A,1,4.9966400862e-001 
618,Load_Reg,1,2.7745300031e-005 
619,VO_Char,1,5.0032597780e-001 
620,TM_CHECK,1,1.0162999615e-006 
621,V_DO_TM,1,6.0121200979e-002 
622,I_DO_TM,1,5.0066900253e-001 
623,V_DO_RM,1,1.7579900101e-002 
624,I_DO_RM,1,1.0006699562e+000 
625,RATIO,1,3.4198799133e+000 
713,POK_LowV,1,3.7680100650e-003 
714,POK_del,1,6.9881200034e-005 

#########################################

#### RESULT packet 8 ####
Nb of sites,1
Nb of tests,65
Nb of allocated runs,1
Nb of valid runs,1

#### SITE,7
Software binning,1 
PAT binning,1 
Tests executed,65 

Test#,TestName,Nb. results,Results
301,PIN1 IN1,1,-4.6101099253e-001 
302,PIN8 OUT2,1,-4.5702698827e-001 
303,PIN9 OUT3,1,-4.8772400618e-001 
304,PIN10 OUT4,1,-4.9186301231e-001 
305,PIN11 OUT5,1,-4.9282100797e-001 
306,PIN6 IN6,1,-3.7741601467e-001 
307,PIN7 OUT1,1,-4.7682899237e-001 
308,PIN3 IN3,1,-4.6695399284e-001 
309,PIN4 IN4,1,-4.6689900756e-001 
310,PIN5 IN5,1,-4.6686199307e-001 
311,PIN2 IN2,1,-4.6746298671e-001 
312,PIN26 POK,1,-6.2007999420e-001 
313,PIN30 EN,1,-4.9563801289e-001 
314,PIN27 FB,1,-4.9554300308e-001 
315,PIN29 OTP,1,-4.9533399940e-001 
316,EXPOSED_PAD,1,5.4669499397e-002 
401,Vfb_pre,1,4.9538800120e-001 
402,Vout_pre,1,1.4836399555e+000 
403,Vfb_err,1,-9.3095395714e-003 
406,Vfb Err Post Expected,1,6.9046299905e-004 
407,Vref_post,1,2.7741800295e-004 
409,Vfb_post,1,5.0038802624e-001 
410,Ibias_pre,1,6.2988999616e-007 
411,Ibias_err,1,-5.8757799864e-001 
412,IbiasPost,1,9.8656903447e-007 
414,IbiasErr2,1,-1.3613799587e-002 
415,Ilim8_pre,1,1.0217000008e+001 
416,Ilim_err,1,3.0723199248e-001 
417,Ilim8Post,1,7.3558697701e+000 
418,Ilim_err2,1,3.9257101715e-002 
420,Ilim8_sc,1,2.2166500092e+000 
421,IlimSCerr,1,-1.9179299474e-002 
502,Ishdn,1,2.9863099371e-006 
503,Icc1425,1,5.6783802575e-004 
504,Icc18,1,5.7615799597e-004 
505,Icc36,1,5.8759300737e-004 
506,Ien_high,1,-1.8912400535e-009 
507,Idrop_out,1,8.2677701721e-004 
508,Ien_low,1,-1.3879299932e-009 
509,Ifb,1,-7.2280199603e-009 
511,Ipok/r,1,2.7333400300e-012 
601,VO14_2mA,1,1.2266099453e+000 
602,VFB14_2mA,1,5.0051301718e-001 
603,VO36_2mA,1,1.2266499996e+000 
604,VFB36_2mA,1,5.0052797794e-001 
